id,carat,cut,color,clarity,depth,table,x,y,z,price
185208,1.0,Ideal,H,VS1,59.5,57.0,6.46,6.51,3.84,6289
145800,2.11,Premium,I,SI2,62.6,58.0,8.2,8.16,5.11,13248
6475,0.42,Ideal,E,VS1,61.3,56.0,4.81,4.84,2.96,1053
11319,1.2,Ideal,G,VS1,62.3,56.0,6.76,6.71,4.2,7680
184670,0.6,Premium,D,SI1,60.4,59.0,5.43,5.4,3.27,1770
120627,0.52,Very Good,H,VS2,62.3,60.0,5.13,5.16,3.21,1197
22228,0.41,Ideal,E,VVS2,60.6,57.0,4.87,4.83,2.94,1176
87793,0.44,Premium,J,VS1,61.8,56.0,4.9,4.88,3.03,1040
47734,1.51,Ideal,I,SI2,62.6,55.0,7.28,7.31,4.56,7535
37412,0.55,Premium,F,VS2,61.3,61.0,5.29,5.24,3.23,1980
86310,0.74,Good,E,SI1,57.9,64.0,5.95,6.0,3.48,2647
86268,1.23,Ideal,F,VS1,62.1,57.0,6.83,6.89,4.26,9980
69103,1.03,Ideal,G,VS1,61.6,56.0,6.54,6.56,4.03,7457
138761,0.3,Premium,J,VS1,62.6,58.0,4.25,4.29,2.67,391
163944,0.42,Premium,D,VVS2,61.9,59.0,4.79,4.78,2.96,1181
91270,0.51,Ideal,E,VS2,61.5,56.0,5.15,5.18,3.18,1658
152606,0.77,Ideal,D,SI2,61.9,55.0,5.89,5.85,3.64,3072
190259,1.23,Premium,H,SI2,62.3,58.0,6.84,6.88,4.26,5220
38262,0.39,Very Good,F,VS1,62.5,56.0,4.68,4.7,2.93,1004
170923,1.0,Very Good,F,SI1,62.3,60.0,6.29,6.38,3.95,5236
17357,1.13,Very Good,I,VS1,63.2,56.0,6.65,6.62,4.18,5544
37067,0.27,Ideal,H,VVS2,61.8,56.0,4.14,4.18,2.57,518
44135,0.72,Very Good,E,VS2,63.1,57.0,5.68,5.77,3.62,2802
118341,1.7,Premium,I,VS2,62.5,59.0,7.67,7.53,4.76,10476
169712,0.95,Premium,H,SI2,60.4,60.0,6.36,6.34,3.83,3392
168678,1.01,Very Good,I,VS1,62.6,57.0,6.41,6.37,4.01,4557
89297,0.71,Fair,E,SI1,63.9,57.0,5.66,5.57,3.59,2656
150492,0.42,Ideal,F,VVS1,61.3,56.0,4.78,4.85,2.95,1326
1789,1.0,Premium,F,SI1,62.1,59.0,6.34,6.3,3.92,4742
179428,1.04,Very Good,I,SI2,61.9,57.0,6.49,6.52,4.03,3786
63294,1.75,Premium,I,VS1,61.7,58.0,7.69,7.74,4.75,12423
130697,1.0,Premium,F,VVS2,59.9,60.0,6.49,6.46,3.88,8169
144811,0.73,Very Good,G,VVS2,59.2,59.0,5.87,5.94,3.49,3349
79198,0.35,Premium,D,VS2,62.5,58.0,4.48,4.53,2.81,1094
117776,2.09,Premium,J,SI2,62.6,60.0,8.19,8.14,5.09,14507
39963,0.32,Premium,F,VS2,62.3,59.0,4.41,4.37,2.73,828
97919,0.9,Very Good,F,VS2,62.3,58.0,6.13,6.16,3.83,5160
25651,0.33,Premium,E,SI1,61.7,59.0,4.44,4.48,2.75,579
113050,0.56,Very Good,F,VS1,60.4,58.0,5.3,5.34,3.24,2066
171304,0.7,Ideal,D,SI2,61.1,57.0,5.73,5.76,3.51,2553
51977,1.0,Good,G,VVS2,64.0,57.0,6.27,6.32,4.04,7950
140302,0.74,Ideal,H,VS2,62.1,56.0,5.79,5.82,3.6,3229
178901,1.01,Ideal,E,SI1,61.3,56.0,6.44,6.47,3.95,5387
10839,1.22,Ideal,H,VS1,62.9,57.0,6.82,6.74,4.26,7887
169708,0.78,Ideal,F,SI1,60.9,57.0,5.91,5.95,3.61,2833
132475,0.31,Ideal,F,IF,61.4,55.0,4.36,4.38,2.68,886
44225,0.3,Ideal,E,VS2,61.5,56.0,4.28,4.31,2.64,658
181004,2.01,Ideal,I,SI1,62.7,55.0,8.02,8.08,5.05,12617
119502,0.4,Premium,E,VS1,60.5,59.0,4.78,4.75,2.88,925
187428,0.32,Good,H,VS1,63.4,56.0,4.34,4.38,2.76,561
