id,carat,cut,color,clarity,depth,table,x,y,z,price
1611,1.7,Premium,H,VS2,62.8,60.0,7.44,7.49,4.69,14803
176521,0.52,Premium,G,VS1,61.4,57.0,5.21,5.19,3.19,1613
111689,0.91,Ideal,H,SI1,61.9,56.0,6.18,6.12,3.81,3730
94022,0.3,Ideal,G,SI2,62.7,54.0,4.28,4.3,2.69,407
182940,0.71,Very Good,F,VS1,62.6,58.0,5.68,5.73,3.57,2832
51069,1.51,Ideal,G,VS1,62.0,56.0,7.32,7.37,4.55,14479
144699,1.57,Fair,G,SI2,59.7,61.0,7.64,7.58,4.52,8752
188749,0.33,Very Good,H,VS1,61.6,61.0,4.39,4.46,2.72,565
188687,1.01,Very Good,E,VVS2,62.9,54.0,6.46,6.43,4.05,9821
27987,1.0,Good,H,VVS2,63.6,58.0,6.3,6.33,4.02,9138
12202,1.0,Very Good,E,VS2,62.1,59.0,6.34,6.38,3.95,6453
72934,0.38,Ideal,E,VVS1,62.4,56.0,4.63,4.65,2.89,1168
24715,1.01,Ideal,F,SI2,62.4,56.0,6.38,6.41,3.99,3981
190833,0.53,Ideal,G,VVS2,62.1,53.0,5.24,5.27,3.25,1712
186540,0.35,Premium,E,VS1,60.3,58.0,4.58,4.54,2.75,1063
32143,1.27,Ideal,H,SI2,61.0,57.0,6.98,6.96,4.25,5502
7807,1.5,Very Good,G,SI1,63.0,54.0,7.2,7.32,4.57,10742
127899,0.72,Ideal,G,SI1,61.1,57.0,5.76,5.84,3.54,3005
108371,0.33,Ideal,H,VS1,62.2,57.0,4.41,4.45,2.76,579
147378,1.14,Ideal,H,VS1,61.1,57.0,6.76,6.8,4.13,6441
26082,1.0,Fair,F,VVS2,67.4,60.0,6.07,5.93,4.09,6027
57194,0.7,Ideal,I,VS1,62.0,56.0,5.68,5.71,3.53,2139
149710,1.24,Premium,H,SI1,63.0,58.0,6.8,6.83,4.31,5443
66606,0.77,Ideal,G,SI1,61.6,56.0,5.9,5.85,3.61,2994
180133,1.52,Ideal,I,VS2,62.0,56.0,7.35,7.4,4.57,8079
9574,0.33,Ideal,F,VVS1,61.1,57.0,4.46,4.49,2.74,830
137366,0.24,Very Good,E,VS1,61.8,59.0,3.93,3.96,2.43,419
139750,0.33,Ideal,J,VVS1,62.4,55.0,4.43,4.44,2.77,526
108050,1.01,Very Good,E,VVS2,63.3,58.0,6.41,6.36,4.03,9513
159206,0.3,Ideal,G,IF,62.0,56.0,4.31,4.33,2.68,858
180563,1.12,Premium,F,SI1,62.5,60.0,6.62,6.59,4.13,5988
131226,0.43,Ideal,G,IF,61.8,57.0,4.81,4.84,2.98,1056
150585,0.9,Good,G,I1,62.8,61.0,6.09,6.04,3.81,2344
46647,0.57,Ideal,F,SI1,62.0,57.0,5.31,5.34,3.3,1561
176700,1.7,Good,G,VS2,63.8,56.0,7.47,7.44,4.78,16091
12094,1.05,Ideal,E,VS2,60.7,56.0,6.6,6.65,4.02,6582
121559,1.5,Good,G,SI2,63.1,56.0,7.23,7.28,4.57,8722
165905,0.57,Premium,I,SI1,60.2,58.0,5.38,5.42,3.27,1172
174621,0.72,Premium,H,SI1,62.5,59.0,5.74,5.7,3.57,2581
17565,0.53,Ideal,G,VS1,61.4,56.0,5.18,5.2,3.19,1691
118692,1.5,Very Good,H,SI1,60.1,58.0,7.39,7.43,4.46,10368
82277,1.0,Good,E,SI2,62.8,62.0,6.26,6.32,3.96,4630
172906,0.79,Very Good,H,VS2,59.3,60.0,6.08,6.05,3.58,2762
52838,0.32,Ideal,F,IF,61.9,55.0,4.42,4.4,2.73,1020
73541,0.51,Ideal,F,VS1,61.4,55.0,5.13,5.17,3.16,1834
98697,0.27,Ideal,H,VS1,62.2,53.0,4.18,4.19,2.6,590
178612,0.71,Ideal,G,VS2,61.9,54.0,5.73,5.76,3.56,2587
186465,1.51,Very Good,H,VS2,60.2,58.0,7.44,7.47,4.49,11087
26866,0.9,Good,F,SI1,63.4,57.0,6.05,6.1,3.85,3267
161126,1.2,Ideal,G,VS1,61.5,56.0,6.78,6.84,4.2,7197
