id,carat,cut,color,clarity,depth,table,x,y,z,price
99937,0.31,Ideal,F,IF,61.4,56.0,4.37,4.4,2.7,988
47431,1.01,Premium,E,SI1,62.8,58.0,6.34,6.43,4.01,4964
44621,0.36,Ideal,D,SI1,62.3,56.0,4.54,4.58,2.84,851
18637,0.26,Very Good,F,SI1,63.3,55.0,4.09,4.12,2.58,450
153552,0.3,Ideal,G,SI1,61.6,57.0,4.28,4.31,2.65,497
176590,0.91,Ideal,E,SI1,61.8,56.0,6.17,6.3,3.84,4502
82819,0.5,Ideal,H,SI1,61.2,56.0,5.15,5.12,3.14,1238
112364,0.35,Ideal,H,VS2,60.8,57.0,4.52,4.57,2.77,565
141220,1.01,Very Good,G,SI2,63.0,55.0,6.34,6.36,4.01,3810
94478,0.3,Ideal,I,VS1,61.0,57.0,4.31,4.34,2.64,630
40144,1.01,Good,D,SI2,63.7,58.0,6.34,6.37,4.04,4676
172120,1.15,Ideal,I,SI1,62.8,56.0,6.69,6.73,4.22,5407
3801,0.41,Ideal,F,VVS2,62.2,55.0,4.79,4.81,2.98,1192
61926,0.72,Ideal,G,SI1,62.4,57.0,5.76,5.73,3.58,2420
109987,0.75,Ideal,D,SI1,61.7,55.0,5.85,5.9,3.62,3842
193067,1.09,Ideal,G,VS2,61.4,55.0,6.65,6.61,4.07,5504
60964,1.24,Ideal,I,SI2,61.6,55.0,6.87,6.91,4.25,4854
119586,0.55,Ideal,G,VS2,61.7,55.0,5.26,5.29,3.25,1569
50799,0.3,Very Good,H,IF,62.5,56.0,4.26,4.29,2.67,816
91434,0.72,Ideal,F,SI1,62.4,56.0,5.73,5.77,3.59,2648
45706,0.31,Ideal,G,VVS1,62.7,56.0,4.28,4.31,2.7,789
110780,2.03,Premium,H,SI2,61.3,59.0,8.12,8.06,4.97,18115
49993,0.37,Good,H,SI2,63.4,55.0,4.57,4.6,2.91,557
186778,0.71,Ideal,E,SI1,61.6,56.0,5.75,5.71,3.53,3032
120848,0.31,Ideal,G,VS1,61.4,54.0,4.39,4.37,2.69,828
188397,1.23,Ideal,G,VVS2,61.5,57.0,6.92,6.85,4.23,10454
39191,0.31,Ideal,G,SI1,60.4,55.0,4.42,4.45,2.68,439
85411,2.03,Very Good,H,SI2,63.1,57.0,8.01,7.97,5.06,17400
113812,0.44,Very Good,D,VS2,62.6,56.0,4.82,4.86,3.05,1207
32795,1.13,Ideal,D,SI1,62.0,56.0,6.66,6.71,4.15,6261
182434,0.31,Premium,F,VS2,62.2,58.0,4.35,4.32,2.7,802
171387,1.33,Premium,D,SI2,61.3,58.0,7.06,7.11,4.34,6651
188101,1.53,Premium,I,SI2,60.6,59.0,7.38,7.46,4.49,8020
119053,0.5,Ideal,E,VS2,62.2,54.0,5.08,5.11,3.17,1625
167570,1.21,Ideal,G,VS2,62.4,55.0,6.86,6.81,4.27,9177
119466,1.27,Ideal,H,VS2,61.4,57.0,7.02,7.05,4.31,8010
123273,0.55,Ideal,D,SI1,61.9,55.0,5.27,5.24,3.26,1754
101762,0.51,Ideal,G,VVS2,61.3,57.0,5.18,5.14,3.16,1944
56049,0.24,Premium,H,VVS1,61.0,58.0,4.0,4.03,2.45,478
111364,0.4,Premium,D,VVS2,61.9,58.0,4.72,4.7,2.91,1167
38230,1.52,Premium,H,SI2,62.3,58.0,7.36,7.3,4.57,7877
61829,0.7,Ideal,I,SI1,61.1,56.0,5.73,5.78,3.52,2289
110210,0.7,Ideal,F,SI1,62.7,55.0,5.66,5.69,3.56,2196
8009,1.54,Premium,H,SI2,62.2,59.0,7.38,7.33,4.58,7583
51119,1.01,Premium,I,SI1,60.9,58.0,6.5,6.43,3.93,4455
26571,0.31,Very Good,G,VS2,62.9,57.0,4.31,4.28,2.7,544
24259,2.02,Premium,I,SI2,62.3,61.0,8.06,7.99,4.98,9730
84225,1.2,Premium,E,SI2,62.9,58.0,6.7,6.63,4.18,6180
36079,0.5,Premium,G,VS2,62.4,58.0,5.07,5.11,3.17,1321
163405,1.52,Ideal,G,SI1,62.6,55.0,7.38,7.3,4.6,11510
