id,carat,cut,color,clarity,depth,table,x,y,z,price
115107,0.7,Very Good,E,SI1,63.0,58.0,5.63,5.6,3.54,2203
6774,1.24,Premium,I,VS2,61.8,59.0,6.92,6.88,4.25,7089
141367,0.4,Premium,E,VS2,61.1,60.0,4.74,4.78,2.9,949
78711,1.0,Good,D,SI1,65.8,55.0,6.22,6.27,4.07,5710
98991,0.8,Ideal,F,VVS2,61.9,56.0,5.92,5.95,3.69,4304
96548,0.31,Ideal,I,SI1,62.5,55.0,4.34,4.37,2.72,436
136504,0.39,Ideal,D,VVS2,61.2,56.0,4.71,4.74,2.89,1173
148522,0.77,Ideal,G,VS2,62.1,56.0,5.84,5.86,3.63,3026
16192,1.2,Premium,F,SI1,62.6,59.0,6.73,6.68,4.2,6451
113744,1.01,Good,H,VS2,63.9,57.0,6.29,6.31,4.03,4559
30353,2.17,Ideal,J,SI1,61.7,57.0,8.42,8.35,5.19,12765
7312,1.03,Ideal,G,SI2,61.5,57.0,6.56,6.49,4.01,4371
117490,1.01,Good,E,SI2,63.7,58.0,6.31,6.37,4.05,4355
82593,0.51,Very Good,I,VS2,62.7,59.0,5.06,5.08,3.18,1072
27924,0.72,Ideal,D,SI1,62.6,56.0,5.72,5.75,3.59,2980
109168,0.51,Premium,D,VS2,61.5,59.0,5.16,5.12,3.16,1882
146450,0.7,Good,D,SI2,64.1,57.0,5.59,5.63,3.6,1803
44350,1.23,Ideal,G,VVS2,61.5,57.0,6.87,6.9,4.23,10859
46313,1.14,Premium,H,SI2,62.9,59.0,6.62,6.59,4.16,4368
39265,0.3,Ideal,G,VVS1,61.8,54.0,4.34,4.37,2.69,789
85490,1.18,Very Good,J,SI1,62.9,56.0,6.73,6.75,4.23,5347
121298,0.31,Premium,G,VS2,61.6,59.0,4.38,4.4,2.7,544
164936,0.53,Ideal,D,VS2,62.6,56.0,5.13,5.16,3.23,1915
133054,1.02,Premium,G,SI1,60.4,59.0,6.54,6.49,3.94,4718
45955,1.14,Ideal,J,SI1,61.6,57.0,6.7,6.74,4.13,5027
102614,0.35,Premium,I,SI1,62.0,58.0,4.47,4.5,2.79,572
109640,0.34,Premium,G,VS1,59.8,61.0,4.53,4.55,2.71,880
49047,1.51,Ideal,J,VS1,61.8,56.0,7.37,7.4,4.56,8347
40888,1.5,Very Good,E,VS2,62.8,57.0,7.21,7.24,4.54,14489
77751,0.3,Ideal,E,SI1,61.6,56.0,4.32,4.34,2.67,878
77160,0.31,Ideal,D,SI1,62.0,55.0,4.34,4.37,2.7,533
6798,0.32,Ideal,F,VS2,61.2,55.0,4.4,4.44,2.71,645
74676,2.01,Premium,G,VS2,62.0,59.0,8.06,8.09,5.01,18759
114090,0.9,Very Good,E,SI1,63.5,56.0,6.1,6.13,3.89,4084
126546,0.2,Premium,E,VS2,60.8,61.0,3.79,3.75,2.31,367
45775,1.21,Premium,J,VS2,60.5,60.0,6.86,6.91,4.17,5387
86821,1.55,Good,I,VS2,63.6,58.0,7.34,7.37,4.67,9281
141898,0.35,Premium,D,VVS2,60.7,60.0,4.57,4.54,2.77,971
145832,0.34,Ideal,E,VS2,63.0,54.0,4.47,4.43,2.81,880
28634,1.16,Ideal,D,SI1,62.5,56.0,6.7,6.73,4.19,6872
18201,1.52,Very Good,H,SI1,62.3,58.0,7.34,7.36,4.58,10078
60805,0.51,Ideal,I,SI1,60.1,57.0,5.19,5.17,3.12,1134
135875,0.31,Ideal,F,VVS2,61.9,57.0,4.29,4.32,2.67,707
179085,0.5,Premium,H,VVS2,61.4,58.0,5.08,5.12,3.14,1559
147351,0.61,Ideal,E,VVS2,60.5,57.0,5.48,5.51,3.32,3228
23119,1.02,Very Good,G,SI1,62.7,59.0,6.4,6.44,4.02,5497
145743,1.6,Good,H,SI1,63.8,57.0,7.4,7.33,4.68,10365
139221,1.01,Premium,H,VS2,61.1,59.0,6.52,6.49,3.96,5183
25437,1.02,Ideal,E,SI2,62.6,57.0,6.41,6.43,4.02,4764
56172,2.03,Ideal,D,SI2,61.7,57.0,8.12,8.16,5.01,18756
