id,carat,cut,color,clarity,depth,table,x,y,z,price
76524,0.93,Very Good,D,VS1,62.3,58.0,6.21,6.27,3.89,5533
113369,1.02,Very Good,E,VVS2,62.9,58.0,6.35,6.38,4.01,9474
75224,0.9,Premium,I,VVS2,59.7,59.0,6.19,6.14,3.69,4129
149723,0.51,Premium,H,VS2,61.9,58.0,5.09,5.12,3.16,1128
166107,0.42,Very Good,F,VS1,61.8,58.0,4.75,4.82,2.96,931
149571,0.34,Premium,E,SI1,59.3,60.0,4.55,4.59,2.7,765
3879,0.71,Ideal,F,VS2,62.1,56.0,5.73,5.7,3.55,2940
12697,0.32,Ideal,E,VS2,61.4,57.0,4.4,4.43,2.71,900
1745,0.42,Ideal,H,VS2,61.3,55.0,4.81,4.84,2.96,852
121755,0.51,Premium,E,VS2,60.8,59.0,5.12,5.15,3.12,1656
128928,0.76,Ideal,G,SI1,61.9,55.0,5.83,5.85,3.61,2862
145914,0.4,Premium,G,VS1,60.4,59.0,4.74,4.71,2.86,1097
39732,1.01,Very Good,H,SI1,61.6,61.0,6.37,6.41,3.93,4839
150923,0.57,Ideal,H,SI1,62.1,56.0,5.29,5.33,3.3,1555
91054,1.03,Premium,F,SI2,62.8,57.0,6.43,6.4,4.03,4229
10086,1.5,Very Good,H,VVS1,63.1,55.0,7.27,7.29,4.59,13043
8436,0.41,Premium,G,VS2,61.6,57.0,4.78,4.74,2.93,1061
70509,0.7,Very Good,E,VS2,60.5,56.0,5.8,5.83,3.52,2593
59596,2.01,Very Good,D,SI1,60.0,60.0,8.09,8.17,4.89,18028
155579,1.7,Premium,G,VS2,59.3,60.0,7.8,7.82,4.62,14674
92901,0.72,Ideal,E,SI2,62.2,56.0,5.74,5.77,3.58,2203
191473,2.09,Premium,E,SI2,60.4,61.0,8.3,8.22,5.0,18276
125041,0.73,Ideal,G,SI1,62.2,56.0,5.79,5.76,3.59,2780
172604,0.56,Ideal,F,VS2,62.7,57.0,5.24,5.26,3.3,2086
73513,0.42,Ideal,G,VVS1,61.4,55.0,4.82,4.86,2.97,1266
143842,0.3,Premium,F,VS2,60.9,60.0,4.27,4.31,2.61,605
181417,0.56,Ideal,E,VS2,62.5,54.0,5.32,5.27,3.32,1743
60399,0.31,Good,G,SI1,63.1,54.0,4.31,4.35,2.73,536
147483,0.35,Ideal,D,VS1,61.1,55.0,4.52,4.56,2.78,693
149874,0.91,Very Good,H,SI1,63.2,57.0,6.12,6.17,3.88,4089
28897,0.32,Ideal,E,VVS2,62.0,55.0,4.38,4.42,2.72,740
90728,0.34,Ideal,H,IF,61.4,54.0,4.5,4.53,2.77,814
68024,1.5,Premium,E,SI2,62.3,60.0,7.27,7.33,4.54,9756
142675,0.71,Very Good,H,SI1,63.3,58.0,5.64,5.66,3.58,2269
54888,0.32,Very Good,G,VS2,63.1,57.0,4.34,4.32,2.73,720
118336,0.42,Ideal,J,VS1,62.2,55.0,4.78,4.81,2.98,830
112092,0.41,Premium,D,VVS2,60.5,58.0,4.88,4.84,2.94,1287
70600,0.5,Very Good,I,VVS1,62.4,57.0,5.09,5.13,3.19,1550
84624,2.08,Premium,I,SI2,61.8,59.0,8.22,8.17,5.06,14482
149058,0.3,Ideal,G,VS2,61.7,56.0,4.31,4.28,2.65,675
165379,0.7,Ideal,E,VS1,62.1,56.0,5.72,5.68,3.55,3093
152587,0.27,Ideal,E,VS2,61.5,57.0,4.18,4.2,2.58,470
48762,0.7,Very Good,E,SI2,62.8,57.0,5.65,5.7,3.56,2026
37471,0.34,Premium,I,VS1,61.0,59.0,4.47,4.53,2.74,537
96428,0.5,Premium,F,VS1,62.7,59.0,5.09,5.06,3.18,1744
131290,0.7,Good,F,VS1,59.1,61.0,5.76,5.81,3.42,2901
174617,1.04,Ideal,J,SI2,62.1,56.0,6.48,6.51,4.03,3741
105737,0.9,Very Good,F,VS2,61.5,61.0,6.16,6.19,3.8,4269
133727,1.1,Premium,H,SI1,61.1,59.0,6.66,6.63,4.08,5407
115052,1.02,Ideal,F,SI2,60.7,56.0,6.51,6.46,3.94,4455
