id,carat,cut,color,clarity,depth,table,x,y,z,price
25537,0.54,Very Good,F,SI1,61.1,57.0,5.23,5.27,3.21,1397
191305,1.2,Ideal,F,VS1,62.8,56.0,6.75,6.73,4.23,8996
109834,1.67,Premium,F,SI1,61.3,59.0,7.61,7.66,4.67,12268
63449,1.6,Ideal,H,VS2,61.3,56.0,7.46,7.57,4.62,12992
79973,2.04,Ideal,I,SI2,62.0,57.0,8.14,8.08,5.02,12543
153515,0.32,Premium,E,SI2,60.4,58.0,4.5,4.53,2.73,576
96546,0.5,Ideal,D,VS2,62.4,55.0,5.08,5.11,3.17,1687
93680,1.01,Ideal,H,VS1,62.1,56.0,6.47,6.43,4.0,6084
139999,0.71,Ideal,I,VVS1,61.0,57.0,5.73,5.77,3.51,2623
103896,0.5,Good,D,VS2,64.0,55.0,5.01,5.03,3.22,1746
162396,0.92,Fair,F,SI2,65.4,59.0,6.09,6.04,3.96,2918
35643,0.31,Ideal,H,VS1,61.2,55.0,4.4,4.42,2.7,544
140180,0.39,Ideal,F,VS2,62.1,54.0,4.67,4.72,2.91,1003
100494,1.16,Ideal,I,SI1,62.6,56.0,6.75,6.69,4.21,5950
126969,0.72,Ideal,E,SI1,61.5,56.0,5.79,5.76,3.55,2896
27723,0.5,Ideal,H,SI1,59.2,60.0,5.19,5.25,3.08,1132
89152,0.71,Ideal,E,SI1,61.1,57.0,5.78,5.75,3.52,2676
3726,0.41,Ideal,D,VVS2,61.3,56.0,4.79,4.82,2.94,1276
51924,0.33,Ideal,D,VS2,62.2,53.0,4.44,4.49,2.78,781
91736,1.09,Ideal,G,VVS2,61.0,57.0,6.64,6.61,4.04,8701
115142,1.21,Ideal,G,VS2,62.6,55.0,6.81,6.84,4.28,4984
132439,0.55,Ideal,E,SI2,62.3,55.0,5.26,5.24,3.27,1251
3712,2.01,Very Good,G,SI2,60.5,59.0,8.14,8.17,4.94,15394
103754,1.54,Very Good,J,VVS1,63.3,59.0,7.31,7.27,4.61,10739
17772,1.5,Good,I,VS2,56.9,62.0,7.58,7.62,4.32,8637
156498,1.15,Ideal,H,VS2,62.0,55.0,6.77,6.72,4.18,5951
99304,1.04,Ideal,I,SI1,62.8,56.0,6.46,6.43,4.05,4202
96652,0.31,Premium,F,VS2,62.6,59.0,4.33,4.3,2.7,802
73297,1.24,Ideal,G,VS1,62.6,55.0,6.79,6.83,4.26,8954
36321,1.68,Premium,H,VS2,62.9,58.0,7.59,7.54,4.75,12823
4114,1.5,Premium,G,VS2,62.1,61.0,7.29,7.32,4.54,15568
67203,0.36,Ideal,E,SI1,62.2,55.0,4.56,4.53,2.83,726
29165,2.0,Very Good,H,SI2,63.0,59.0,7.96,8.01,5.03,12099
114044,0.24,Ideal,H,VVS1,61.8,57.0,3.97,4.02,2.47,432
156995,0.44,Premium,H,VVS1,60.1,58.0,4.93,4.88,2.95,1193
170954,1.02,Very Good,F,VS1,62.4,57.0,6.39,6.43,4.01,7139
118516,0.35,Premium,F,VS1,62.2,58.0,4.52,4.48,2.8,956
158280,0.33,Ideal,G,VVS1,61.7,56.0,4.46,4.45,2.75,994
111279,0.31,Ideal,F,VVS1,61.9,55.0,4.36,4.32,2.69,1042
5704,1.29,Good,D,VS2,63.7,58.0,6.89,6.82,4.35,9257
148159,0.7,Very Good,H,VS1,62.8,58.0,5.66,5.69,3.55,2517
103409,0.42,Premium,G,VS1,62.2,58.0,4.78,4.81,2.98,879
36059,1.59,Good,G,VS1,63.5,56.0,7.43,7.48,4.71,15303
8125,0.26,Very Good,E,VS2,62.2,57.0,4.06,4.08,2.54,449
110169,1.22,Premium,H,SI1,61.0,60.0,6.89,6.84,4.18,6504
158056,0.4,Premium,D,SI2,60.8,59.0,4.78,4.74,2.9,699
173359,0.27,Very Good,D,VS1,62.0,56.0,4.16,4.19,2.59,499
19508,0.32,Premium,F,VS2,62.0,58.0,4.42,4.39,2.73,828
47055,0.77,Premium,E,VS2,61.8,58.0,5.87,5.89,3.63,3193
79134,0.5,Very Good,E,SI1,62.0,56.0,5.04,5.09,3.14,1243
