id,carat,cut,color,clarity,depth,table,x,y,z,price
106553,0.38,Ideal,F,VS1,62.0,55.0,4.67,4.65,2.89,896
177732,1.61,Ideal,I,SI1,62.5,55.0,7.47,7.53,4.67,9474
168913,1.51,Ideal,H,VS2,62.6,57.0,7.32,7.29,4.57,11156
28718,0.73,Ideal,H,VS2,61.4,55.0,5.79,5.81,3.56,2768
81899,1.07,Ideal,G,VVS1,60.9,56.0,6.62,6.69,4.04,8014
187364,0.85,Ideal,E,SI1,60.6,59.0,6.11,6.15,3.72,3500
24309,0.53,Premium,H,SI2,60.4,54.0,5.3,5.28,3.2,1020
1468,1.71,Very Good,G,VS2,62.8,58.0,7.54,7.58,4.75,16389
161409,1.65,Ideal,G,VS2,62.4,55.0,7.53,7.6,4.73,15756
115158,1.71,Good,I,SI1,63.5,58.0,7.53,7.59,4.8,9489
166562,0.91,Ideal,E,SI2,60.6,56.0,6.33,6.3,3.83,3967
136491,0.32,Very Good,E,VS2,62.7,57.0,4.38,4.4,2.75,658
190658,2.17,Very Good,I,SI2,59.8,60.0,8.29,8.35,4.98,16613
148620,0.37,Premium,D,SI1,61.3,60.0,4.66,4.63,2.85,874
175794,1.0,Very Good,F,SI2,61.7,57.0,6.37,6.41,3.94,3457
99864,1.02,Premium,G,VS1,60.5,58.0,6.57,6.53,3.97,7487
152131,1.02,Ideal,G,VS1,62.2,55.0,6.43,6.46,4.01,7573
78209,1.01,Very Good,H,SI1,62.5,57.0,6.37,6.42,3.99,3997
6041,1.52,Premium,D,SI1,60.4,62.0,7.46,7.41,4.48,12000
77597,0.51,Good,G,VS2,63.9,54.0,5.09,5.05,3.24,1443
178428,0.51,Ideal,F,SI2,61.5,55.0,5.12,5.14,3.16,1100
84664,0.58,Good,G,VVS2,63.7,56.0,5.28,5.29,3.35,2093
86489,1.03,Ideal,G,SI2,62.0,56.0,6.5,6.47,4.02,4136
162434,0.72,Ideal,F,SI2,61.9,56.0,5.73,5.78,3.56,2262
34929,1.22,Premium,H,VS2,60.7,58.0,6.84,6.91,4.17,5571
21058,0.32,Ideal,H,VS1,62.4,55.0,4.36,4.4,2.73,561
154912,0.32,Premium,H,VS1,60.3,60.0,4.44,4.41,2.67,720
140319,0.41,Premium,E,SI2,62.2,58.0,4.77,4.74,2.96,876
37420,0.7,Good,H,VS1,58.8,55.0,5.85,5.82,3.42,2435
91038,0.73,Ideal,G,VS1,61.9,56.0,5.76,5.81,3.58,3284
112196,0.31,Ideal,E,VS2,61.8,56.0,4.34,4.37,2.69,872
15733,0.71,Ideal,G,VS1,62.6,57.0,5.72,5.69,3.57,2673
22763,0.25,Ideal,F,VS2,62.9,58.0,4.03,4.01,2.51,548
7265,1.01,Ideal,F,VS1,62.0,56.0,6.45,6.46,4.0,7602
29483,1.06,Very Good,J,SI1,61.0,58.0,6.57,6.63,4.02,4246
190150,0.3,Ideal,I,VS1,60.8,56.0,4.34,4.32,2.63,476
184100,0.7,Premium,E,VS1,62.3,60.0,5.61,5.54,3.46,2841
181299,1.01,Very Good,F,SI1,63.1,60.0,6.36,6.29,4.0,5033
77261,0.38,Ideal,D,VVS2,62.0,54.0,4.63,4.66,2.88,1257
191761,1.51,Very Good,G,SI1,62.9,59.0,7.31,7.23,4.57,10374
146115,0.32,Ideal,D,VS2,62.1,57.0,4.38,4.36,2.71,972
190821,0.31,Ideal,E,VS2,61.6,55.0,4.35,4.37,2.69,680
23525,0.27,Very Good,F,VVS2,61.8,55.0,4.14,4.16,2.57,682
64824,0.57,Very Good,D,SI1,59.6,56.0,5.4,5.43,3.23,1223
93144,1.53,Premium,G,VS2,58.9,59.0,7.52,7.54,4.44,12261
102511,0.73,Ideal,D,SI2,61.6,57.0,5.75,5.79,3.55,2309
154169,0.9,Ideal,G,SI2,60.8,57.0,6.2,6.17,3.76,3519
162046,1.11,Ideal,H,SI2,61.5,58.0,6.63,6.68,4.09,4836
31673,0.38,Ideal,E,VS2,61.5,56.0,4.67,4.7,2.88,938
79569,1.1,Ideal,E,VS2,61.8,57.0,6.65,6.6,4.1,6814
29545,0.58,Ideal,G,VVS1,61.8,56.0,5.34,5.38,3.31,2093
26028,0.32,Ideal,G,VS2,61.7,56.0,4.35,4.37,2.69,672
123199,0.4,Premium,E,VVS1,60.0,59.0,4.76,4.73,2.85,1155
45929,1.07,Good,F,SI2,63.4,55.0,6.49,6.52,4.12,4238
151613,1.01,Ideal,F,SI1,63.0,57.0,6.37,6.39,4.02,4939
96881,0.3,Premium,I,VS2,60.4,58.0,4.29,4.32,2.59,409
26498,0.3,Ideal,I,VVS1,61.9,56.0,4.29,4.32,2.66,552
74,0.41,Ideal,E,VS1,61.8,54.0,4.78,4.8,2.96,917
60646,1.09,Ideal,I,SI1,62.0,54.0,6.62,6.62,4.1,4662
23723,0.39,Premium,E,VS1,61.3,58.0,4.71,4.69,2.88,1097
167856,0.72,Premium,H,VS2,62.2,59.0,5.71,5.74,3.56,2312
169400,0.25,Very Good,F,VS1,61.2,58.0,4.07,4.1,2.51,452
176881,0.34,Ideal,H,VS2,61.9,57.0,4.48,4.47,2.77,729
69468,0.3,Ideal,G,VVS2,62.0,57.0,4.28,4.31,2.66,665
80206,0.31,Ideal,E,VS2,61.3,56.0,4.4,4.36,2.69,844
180905,0.5,Very Good,E,SI2,61.6,58.0,5.09,5.12,3.15,1185
119415,1.71,Ideal,H,SI1,62.4,57.0,7.67,7.62,4.77,12573
48270,0.52,Ideal,G,IF,62.0,55.0,5.16,5.21,3.21,2506
152472,1.09,Ideal,G,VVS1,61.6,56.0,6.59,6.62,4.06,9215
105585,1.07,Very Good,D,VS1,60.3,56.0,6.7,6.62,4.01,9681
173084,0.71,Ideal,F,VS1,62.1,55.0,5.74,5.7,3.55,2818
162488,0.31,Ideal,E,VVS1,62.0,55.0,4.34,4.36,2.7,826
32317,1.01,Ideal,H,VS2,62.0,56.0,6.45,6.49,4.01,5599
59025,0.53,Ideal,G,VS1,61.2,55.0,5.26,5.24,3.21,1957
102499,0.56,Very Good,E,VS1,60.2,59.0,5.33,5.36,3.23,1875
