id,carat,cut,color,clarity,depth,table,x,y,z,price
50859,0.5,Premium,H,VS2,60.9,60.0,5.14,5.16,3.15,1349
177789,0.35,Ideal,G,VVS1,62.7,56.0,4.54,4.51,2.84,964
55680,1.03,Premium,F,SI1,62.5,58.0,6.39,6.43,4.01,5175
7392,0.52,Premium,E,SI1,60.8,59.0,5.21,5.25,3.19,1406
169695,0.53,Ideal,D,VS1,61.2,56.0,5.26,5.22,3.2,1992
90084,0.9,Ideal,D,SI2,62.5,57.0,6.15,6.12,3.84,4469
131926,0.56,Ideal,G,VS2,61.3,56.0,5.28,5.33,3.25,1450
112181,0.64,Ideal,E,VS1,61.8,54.0,5.54,5.57,3.43,2409
112859,1.0,Good,G,VS1,62.9,54.0,6.34,6.41,4.0,6666
26736,0.78,Very Good,F,SI2,63.8,57.0,5.82,5.86,3.73,2549
93264,2.01,Very Good,G,SI1,59.0,58.0,8.15,8.21,4.87,16358
67172,0.31,Ideal,G,VS2,62.0,56.0,4.37,4.35,2.7,689
154736,2.04,Ideal,J,SI1,62.2,56.0,8.12,8.16,5.06,13744
65318,1.1,Ideal,H,SI1,61.7,56.0,6.64,6.61,4.09,6262
52733,1.58,Premium,H,VS1,62.0,60.0,7.42,7.47,4.62,11333
193075,0.74,Premium,F,SI1,62.9,58.0,5.75,5.69,3.61,2702
39353,1.24,Very Good,F,VS2,60.0,58.0,6.97,7.02,4.2,8455
177648,0.72,Ideal,F,SI1,62.0,56.0,5.72,5.76,3.55,2757
51005,0.71,Very Good,D,SI2,61.7,57.0,5.73,5.75,3.55,2801
185456,0.7,Very Good,H,SI1,60.4,58.0,5.72,5.76,3.47,2148
118451,0.7,Fair,J,SI1,65.2,59.0,5.6,5.56,3.63,1814
68840,1.0,Very Good,F,VS2,63.4,58.0,6.29,6.31,4.0,6532
61087,1.5,Very Good,F,VS2,62.2,59.0,7.3,7.36,4.55,14283
93557,0.59,Very Good,H,VVS2,62.3,55.0,5.38,5.42,3.35,1840
73530,0.42,Ideal,I,VVS2,61.4,56.0,4.85,4.79,2.96,945
165838,1.13,Premium,G,VS2,61.4,58.0,6.68,6.72,4.12,6487
127659,0.3,Ideal,H,VS1,62.0,57.0,4.22,4.26,2.63,491
13545,1.01,Very Good,G,VS2,63.2,57.0,6.29,6.34,4.0,6805
3748,1.0,Very Good,D,SI1,63.4,56.0,6.42,6.39,4.06,5510
119101,0.65,Premium,E,SI1,60.7,58.0,5.65,5.62,3.42,2218
136602,0.51,Premium,F,VS2,61.4,60.0,5.16,5.13,3.15,1656
21959,0.71,Ideal,F,VS1,62.1,56.0,5.71,5.74,3.55,3349
189125,2.2,Premium,I,SI2,61.9,58.0,8.29,8.34,5.15,15065
140546,1.01,Premium,G,SI2,58.9,61.0,6.53,6.61,3.86,3801
55016,0.73,Very Good,E,SI2,62.3,59.0,5.76,5.8,3.59,2337
127948,1.12,Premium,D,SI2,60.8,58.0,6.64,6.68,4.07,5587
92787,0.31,Ideal,G,IF,62.0,54.0,4.34,4.36,2.7,871
137848,1.0,Very Good,D,SI2,63.1,57.0,6.37,6.32,4.0,5096
192445,0.9,Very Good,F,SI1,63.3,58.0,6.15,6.09,3.88,3992
128376,0.26,Very Good,F,VVS2,60.2,60.0,4.12,4.17,2.48,878
161152,1.17,Ideal,G,VS2,62.0,57.0,6.78,6.75,4.19,7423
23776,1.01,Premium,G,SI1,60.9,57.0,6.54,6.51,3.96,5084
125117,1.61,Ideal,F,SI1,61.5,56.0,7.53,7.58,4.64,13687
44262,0.75,Ideal,D,VS2,61.6,56.0,5.83,5.87,3.61,3446
153048,0.3,Premium,I,VS1,60.8,60.0,4.32,4.29,2.62,608
146779,0.72,Ideal,H,VVS2,61.0,57.0,5.77,5.84,3.54,2608
75766,0.76,Ideal,G,VS2,62.1,55.0,5.85,5.86,3.64,2984
26105,0.41,Ideal,D,VS2,61.5,56.0,4.77,4.8,2.94,1007
18047,0.9,Good,D,SI1,63.6,57.0,6.05,6.09,3.86,4008
152906,1.01,Good,I,SI1,63.1,57.0,6.34,6.37,4.01,4042
