id,carat,cut,color,clarity,depth,table,x,y,z,price
159359,0.32,Ideal,D,VS2,62.1,54.0,4.38,4.41,2.73,773
30985,0.3,Very Good,H,VS2,62.3,53.0,4.3,4.34,2.69,538
1894,1.03,Premium,G,SI1,61.5,56.0,6.53,6.49,4.0,4950
16702,0.4,Very Good,E,SI2,63.1,53.0,4.74,4.79,3.0,770
17920,0.7,Premium,G,SI1,60.8,59.0,5.75,5.72,3.49,2202
83391,0.31,Premium,E,SI1,61.3,59.0,4.41,4.38,2.69,698
91501,0.31,Ideal,I,VS2,62.4,56.0,4.32,4.35,2.71,447
181593,1.01,Premium,G,VS2,62.1,58.0,6.42,6.45,3.99,5599
49892,0.32,Premium,H,VS2,62.8,58.0,4.37,4.35,2.74,505
83108,0.56,Ideal,F,SI2,62.2,56.0,5.27,5.32,3.29,1247
148346,0.91,Ideal,H,VS1,61.5,56.0,6.21,6.23,3.82,5260
21381,0.4,Ideal,D,SI2,61.6,56.0,4.74,4.79,2.93,693
151306,0.4,Ideal,D,VVS2,62.0,54.0,4.77,4.75,2.95,1206
150943,1.51,Premium,E,VS2,61.6,58.0,7.4,7.37,4.55,14267
137116,0.54,Ideal,G,SI1,60.6,55.0,5.3,5.28,3.2,1395
15052,0.24,Ideal,D,VVS2,61.9,56.0,4.02,4.06,2.51,478
145871,0.3,Ideal,G,VVS1,60.7,57.0,4.35,4.37,2.65,789
125813,0.63,Ideal,G,VS1,60.8,55.0,5.53,5.56,3.39,2271
192659,0.33,Ideal,H,VVS2,61.8,53.0,4.41,4.42,2.73,666
30653,0.93,Fair,H,VS2,64.6,56.0,6.15,6.03,3.97,3682
50385,0.78,Ideal,G,SI2,62.1,55.0,5.88,5.92,3.67,2416
25905,1.25,Ideal,H,VS2,62.0,58.0,6.94,6.9,4.29,7639
136464,2.01,Very Good,H,SI2,63.1,59.0,7.93,7.94,5.02,15962
169275,0.53,Ideal,J,VS1,62.1,57.0,5.16,5.19,3.21,1134
182951,0.58,Ideal,E,VS1,62.0,56.0,5.38,5.32,3.32,2001
47113,0.33,Ideal,I,IF,61.6,57.0,4.46,4.44,2.74,655
79993,1.03,Premium,F,VS2,62.7,59.0,6.37,6.42,4.01,5774
174012,0.92,Good,E,SI1,63.6,58.0,6.18,6.14,3.92,4325
126204,0.32,Ideal,H,VS1,61.6,56.0,4.4,4.43,2.72,561
185790,0.43,Ideal,G,SI1,62.0,56.0,4.81,4.84,2.99,891
126534,0.71,Ideal,H,VVS1,61.7,56.0,5.73,5.75,3.55,2968
189921,0.32,Ideal,D,SI1,61.9,57.0,4.41,4.38,2.72,772
83211,1.01,Premium,F,VS1,61.2,58.0,6.45,6.43,3.94,7677
59252,0.4,Ideal,E,VS2,61.9,56.0,4.75,4.77,2.94,975
9308,0.4,Very Good,D,VS1,62.4,58.0,4.66,4.73,2.93,877
87122,0.71,Premium,D,SI2,62.4,59.0,5.69,5.64,3.53,2822
180458,0.54,Premium,G,SI1,59.4,60.0,5.34,5.28,3.17,1378
159423,0.32,Ideal,G,VS2,61.7,55.0,4.41,4.44,2.73,561
57014,2.12,Very Good,J,VS2,62.2,61.0,8.17,8.21,5.1,17666
46766,1.0,Very Good,H,VS2,63.8,55.0,6.32,6.3,4.02,5331
188313,0.32,Premium,G,IF,61.2,55.0,4.42,4.39,2.7,1020
20951,0.5,Premium,D,SI1,59.6,60.0,5.13,5.08,3.05,1659
180564,0.26,Ideal,H,VVS2,60.8,56.0,4.15,4.18,2.53,525
109034,0.35,Ideal,E,VS2,61.6,57.0,4.52,4.56,2.8,768
141280,0.53,Very Good,D,SI1,61.0,55.0,5.24,5.29,3.22,1585
127616,1.1,Ideal,H,SI1,61.5,55.0,6.61,6.68,4.08,5280
22149,1.2,Ideal,G,VVS1,61.5,56.0,6.87,6.79,4.2,10071
134011,1.16,Ideal,H,SI2,62.2,57.0,6.78,6.69,4.19,5178
72594,0.74,Good,E,SI1,58.9,65.0,5.88,5.94,3.48,2570
10599,0.31,Ideal,F,VS2,60.5,55.0,4.38,4.42,2.66,583
