id,carat,cut,color,clarity,depth,table,x,y,z,price
102932,0.57,Very Good,E,VS1,62.9,55.0,5.23,5.27,3.3,2001
112782,2.01,Ideal,D,SI2,62.4,57.0,8.05,8.1,5.04,16575
55077,2.06,Premium,H,SI2,61.2,58.0,8.25,8.19,5.05,17408
63278,1.02,Ideal,E,SI1,61.7,56.0,6.4,6.46,3.97,5497
87960,0.9,Premium,H,SI2,62.3,59.0,6.19,6.14,3.85,3104
172886,0.71,Ideal,G,VS1,61.8,55.0,5.68,5.72,3.52,2803
167670,0.3,Very Good,D,SI1,63.1,56.0,4.29,4.31,2.71,709
192847,0.31,Premium,H,SI1,62.7,58.0,4.37,4.36,2.73,628
186368,0.41,Ideal,G,VS2,62.1,56.0,4.76,4.73,2.95,1087
28795,0.72,Ideal,F,SI1,60.8,58.0,5.78,5.84,3.53,2382
38547,2.01,Very Good,I,SI1,63.1,56.0,8.03,8.07,5.06,14247
104648,0.42,Premium,G,VS2,62.8,57.0,4.8,4.76,3.0,1003
76229,1.79,Premium,E,SI1,61.1,59.0,7.85,7.74,4.79,14752
67494,1.01,Ideal,E,SI1,59.6,62.0,6.53,6.48,3.87,5000
123950,0.28,Very Good,H,VS1,61.4,59.0,4.21,4.24,2.57,446
155,1.29,Very Good,H,SI1,63.1,56.0,6.88,6.81,4.32,6533
141559,0.34,Ideal,F,VVS1,61.9,56.0,4.48,4.52,2.79,863
168418,0.3,Ideal,E,VS2,61.2,57.0,4.36,4.33,2.66,844
132161,0.31,Ideal,F,VS2,61.5,55.0,4.4,4.38,2.7,802
87969,1.2,Ideal,D,SI2,61.7,57.0,6.88,6.85,4.23,6762
129295,1.51,Very Good,I,SI1,63.3,59.0,7.23,7.33,4.61,9103
158588,1.11,Ideal,G,SI1,61.4,57.0,6.63,6.74,4.11,5717
192533,2.36,Very Good,H,SI2,62.4,59.0,8.51,8.58,5.32,16188
32602,1.51,Ideal,H,VS1,62.3,57.0,7.32,7.28,4.55,11413
171790,1.51,Very Good,H,SI2,62.8,57.0,7.33,7.25,4.59,7747
149130,0.32,Premium,F,VS2,60.5,60.0,4.41,4.35,2.64,828
186987,0.9,Ideal,F,SI1,62.0,55.0,6.17,6.2,3.84,3689
72516,0.32,Premium,E,VVS2,61.1,59.0,4.4,4.38,2.67,1080
137488,0.24,Ideal,F,SI1,61.8,56.0,3.97,4.02,2.47,430
81557,1.6,Premium,H,SI2,62.4,58.0,7.5,7.47,4.66,8866
172927,0.9,Premium,G,VS2,62.4,59.0,6.14,6.16,3.84,4062
76975,0.31,Ideal,D,VS2,62.0,56.0,4.35,4.37,2.7,734
84246,0.7,Premium,E,VS1,62.0,59.0,5.68,5.71,3.53,2766
105400,0.57,Ideal,G,VS1,62.1,55.0,5.32,5.35,3.31,1867
33866,0.3,Very Good,H,VVS1,62.6,57.0,4.32,4.34,2.71,684
191684,1.19,Ideal,H,VVS1,61.5,57.0,6.77,6.75,4.16,8388
144302,0.33,Very Good,E,SI1,59.6,61.0,4.47,4.5,2.67,743
176168,1.29,Very Good,J,VS2,58.8,60.0,6.97,7.01,4.16,5209
109089,0.71,Ideal,E,VS1,61.7,55.0,5.74,5.78,3.55,3416
18099,1.01,Very Good,G,VS2,61.9,56.0,6.36,6.44,3.96,6031
59042,0.39,Premium,G,SI1,60.5,58.0,4.71,4.67,2.84,756
25556,0.7,Very Good,I,VS1,62.8,60.0,5.61,5.68,3.54,2106
95648,1.01,Ideal,E,SI1,62.0,57.0,6.43,6.41,3.98,5416
91353,0.62,Ideal,G,VVS2,59.8,57.0,5.56,5.58,3.34,2460
120987,0.31,Ideal,D,VS2,61.5,55.0,4.34,4.38,2.68,636
167188,0.44,Ideal,D,VVS2,61.8,55.0,4.86,4.9,3.02,1326
69615,0.54,Ideal,F,VS1,61.6,56.0,5.26,5.3,3.25,2070
190237,1.52,Premium,G,VS1,60.6,60.0,7.48,7.45,4.53,13813
192781,0.71,Ideal,D,VS2,61.9,55.0,5.73,5.76,3.55,3353
587,0.26,Ideal,E,VVS1,62.3,56.0,4.07,4.1,2.54,769
9346,0.36,Ideal,I,VVS1,60.8,57.0,4.56,4.6,2.79,589
177109,0.52,Premium,G,VS1,60.9,58.0,5.19,5.17,3.16,1667
