id,carat,cut,color,clarity,depth,table,x,y,z,price
27676,0.3,Premium,D,VS2,59.8,60.0,4.44,4.41,2.63,911
63115,0.33,Very Good,D,SI1,59.5,58.0,4.51,4.54,2.69,660
5703,0.9,Premium,E,SI1,60.2,60.0,6.26,6.21,3.75,4142
61901,1.15,Very Good,H,SI1,62.3,57.0,6.65,6.7,4.16,5672
90045,0.73,Ideal,G,SI1,61.9,55.0,5.77,5.8,3.59,3130
193148,0.57,Ideal,E,VS2,61.6,56.0,5.31,5.33,3.28,1708
75700,0.56,Ideal,E,VS1,61.5,57.0,5.28,5.34,3.26,1867
21300,0.54,Ideal,F,VS2,60.9,57.0,5.26,5.32,3.23,1774
88662,1.51,Premium,D,SI2,62.7,59.0,7.31,7.25,4.57,9925
193083,0.52,Ideal,G,IF,61.5,56.0,5.18,5.21,3.2,2247
61032,2.06,Very Good,F,SI2,59.3,59.0,8.29,8.34,4.94,16603
182540,0.32,Ideal,E,SI1,62.1,54.0,4.38,4.42,2.73,561
4791,0.3,Ideal,E,VVS1,61.2,57.0,4.32,4.34,2.64,871
110990,1.22,Premium,I,VVS2,62.9,57.0,6.79,6.83,4.28,6686
90005,0.3,Very Good,D,SI1,63.2,59.0,4.27,4.21,2.67,756
319,0.7,Ideal,F,SI1,61.6,57.0,5.71,5.74,3.53,2559
38379,0.72,Ideal,I,VS2,60.4,55.0,5.89,5.81,3.54,2444
10567,2.0,Fair,F,SI2,66.8,55.0,7.75,7.71,5.08,12555
93449,1.02,Ideal,F,VS1,62.2,57.0,6.4,6.44,4.0,7636
113693,0.53,Ideal,D,SI1,61.9,55.0,5.24,5.19,3.23,1613
112406,0.9,Premium,F,VS2,60.7,58.0,6.17,6.12,3.74,4487
5913,0.41,Premium,G,VS2,61.3,57.0,4.76,4.73,2.91,1061
185484,0.72,Ideal,E,VS2,61.6,54.0,5.74,5.79,3.56,3342
81588,0.71,Ideal,E,SI1,61.8,56.0,5.76,5.69,3.55,2364
120601,1.5,Premium,G,SI1,60.9,61.0,7.39,7.32,4.49,11312
54766,0.93,Very Good,D,SI1,63.8,57.0,6.21,6.16,3.94,5285
7232,0.32,Ideal,F,VVS1,62.7,57.0,4.38,4.34,2.73,814
54645,1.06,Premium,I,SI1,62.3,56.0,6.58,6.52,4.08,4404
25792,0.72,Ideal,D,VS2,61.3,56.0,5.8,5.86,3.57,3154
115018,0.6,Ideal,D,VS2,61.9,56.0,5.43,5.39,3.35,2026
9004,0.28,Ideal,I,VVS2,62.0,53.0,4.2,4.23,2.61,532
75706,0.41,Premium,I,VVS1,61.8,58.0,4.75,4.8,2.95,1046
71326,1.51,Very Good,H,SI1,61.5,60.0,7.33,7.36,4.52,8782
32599,0.34,Premium,E,VVS1,61.7,58.0,4.47,4.5,2.77,988
75010,0.74,Premium,G,VS2,62.0,56.0,5.83,5.8,3.6,2879
56731,0.39,Ideal,D,VS2,61.4,56.0,4.68,4.73,2.89,736
17106,1.51,Premium,H,VS2,58.7,61.0,7.49,7.46,4.37,6344
136878,0.78,Ideal,E,SI2,60.7,57.0,5.95,5.98,3.62,2545
71694,0.3,Ideal,I,VVS2,62.2,54.0,4.35,4.34,2.7,529
67396,1.01,Premium,E,VS2,62.3,59.0,6.45,6.39,4.0,6619
158497,0.3,Very Good,I,SI1,63.3,59.0,4.29,4.23,2.7,506
172438,1.05,Premium,F,SI1,61.4,59.0,6.6,6.54,4.03,5281
70966,1.7,Ideal,H,VS2,62.0,57.0,7.64,7.61,4.73,12095
65424,0.3,Ideal,E,VVS2,61.3,56.0,4.33,4.31,2.65,1013
182832,0.7,Ideal,F,SI1,61.9,56.0,5.72,5.68,3.53,2682
131327,0.61,Ideal,E,VS2,62.6,57.0,5.39,5.44,3.39,2214
84579,0.7,Very Good,F,VS1,59.9,59.0,5.75,5.79,3.46,3053
23880,1.0,Ideal,H,SI1,61.4,56.0,6.47,6.4,3.95,4419
29265,1.01,Good,G,VS1,63.5,56.0,6.32,6.35,4.01,4805
65049,0.71,Very Good,F,SI1,61.4,57.0,5.74,5.74,3.52,2544
84179,0.34,Ideal,D,VS2,62.0,55.0,4.5,4.52,2.8,809
69000,0.44,Premium,D,SI1,60.4,58.0,4.93,4.88,2.97,990
100804,1.01,Ideal,H,SI1,62.1,57.0,6.41,6.47,3.99,4899
113259,0.31,Ideal,G,SI1,62.3,54.0,4.3,4.35,2.7,493
126801,1.0,Very Good,D,SI2,62.9,57.0,6.34,6.37,4.0,4588
190674,0.5,Premium,E,SI2,61.3,59.0,5.16,5.19,3.16,1187
26309,0.7,Premium,H,VS1,60.7,58.0,5.75,5.73,3.49,2539
161940,0.5,Very Good,D,SI1,63.0,54.0,5.11,5.14,3.22,1404
171714,1.03,Ideal,I,VS1,61.7,55.0,6.53,6.51,4.02,6223
38893,0.3,Very Good,G,SI2,62.6,58.0,4.22,4.3,2.66,382
183968,0.33,Ideal,F,VS2,61.5,54.0,4.47,4.45,2.74,854
7043,1.7,Premium,G,VS2,62.0,58.0,7.62,7.59,4.73,16400
111581,1.03,Premium,F,SI2,62.9,57.0,6.43,6.39,4.03,4586
34293,1.0,Very Good,I,VS1,61.7,56.0,6.35,6.39,3.94,5129
79400,0.4,Very Good,F,VS2,62.2,57.0,4.68,4.63,2.9,879
23259,1.51,Ideal,I,VS2,62.0,56.0,7.38,7.33,4.57,8532
175050,0.32,Ideal,G,VVS1,61.0,57.0,4.41,4.43,2.7,814
27268,1.51,Very Good,J,SI1,63.2,57.0,7.28,7.2,4.57,7741
30916,1.02,Ideal,J,VS2,59.8,59.0,6.58,6.54,3.93,4186
128259,0.32,Premium,G,VS2,62.8,58.0,4.4,4.37,2.75,720
137129,0.48,Ideal,G,VS1,62.0,54.0,5.02,5.07,3.14,1569
102260,0.5,Ideal,E,VS2,62.0,55.0,5.13,5.11,3.17,1646
176774,0.58,Ideal,H,VVS2,61.7,58.0,5.36,5.39,3.31,2076
72746,1.01,Good,G,VS2,63.7,58.0,6.34,6.28,4.0,4586
81015,0.32,Ideal,H,IF,61.4,56.0,4.42,4.44,2.72,810
22072,0.34,Ideal,G,VS2,62.1,56.0,4.46,4.48,2.78,765
78004,0.63,Ideal,G,VS1,62.0,56.0,5.51,5.54,3.42,2266
75720,2.01,Premium,I,VS2,61.9,60.0,8.06,8.12,5.01,17433
82238,0.42,Premium,H,VS1,62.4,59.0,4.77,4.79,2.98,1040
65587,0.71,Very Good,H,SI1,63.1,61.0,5.64,5.61,3.55,2207
125544,0.26,Good,H,VS1,63.7,56.0,4.04,4.08,2.56,473
114780,1.02,Ideal,G,VS1,61.7,55.0,6.48,6.51,4.01,7588
144854,1.0,Premium,F,VS1,60.7,59.0,6.52,6.47,3.95,7362
72254,2.01,Ideal,J,SI2,61.6,57.0,8.09,8.15,5.01,16075
69134,1.01,Very Good,H,VS1,63.8,58.0,6.38,6.31,4.05,5227
105935,0.7,Ideal,E,VS2,63.0,57.0,5.65,5.62,3.55,2974
141609,1.01,Fair,E,SI1,64.9,59.0,6.28,6.21,4.04,4692
175117,0.39,Ideal,G,VS1,62.6,57.0,4.7,4.73,2.95,847
10510,1.73,Ideal,H,VS2,61.8,60.0,7.78,7.74,4.79,14027
159280,0.4,Very Good,I,VVS1,61.9,58.0,4.67,4.71,2.9,737
67965,0.3,Ideal,H,VVS1,61.9,55.0,4.29,4.34,2.67,607
141292,1.5,Very Good,H,SI2,61.5,59.0,7.26,7.29,4.47,7291
135004,0.41,Ideal,D,VS2,59.8,57.0,4.84,4.8,2.88,1056
144526,1.25,Premium,G,VS2,62.1,58.0,6.86,6.92,4.28,7375
3823,0.31,Ideal,G,VVS1,61.5,57.0,4.37,4.35,2.68,816
169180,1.01,Ideal,H,VVS2,62.1,55.0,6.43,6.48,4.01,7076
23446,1.1,Ideal,D,SI2,61.8,53.0,6.64,6.61,4.09,5497
56974,0.55,Ideal,F,SI1,61.1,57.0,5.25,5.28,3.22,1295
183345,1.52,Ideal,H,VS2,61.4,55.0,7.45,7.49,4.57,11655
96805,1.52,Ideal,F,VS2,62.3,59.0,7.3,7.33,4.56,15306
7971,0.52,Ideal,J,VS1,61.9,57.0,5.15,5.2,3.2,1299
158442,1.15,Premium,H,SI1,62.0,58.0,6.76,6.73,4.18,4843
80983,0.31,Very Good,D,VS2,62.8,58.0,4.27,4.29,2.69,734
3869,0.7,Ideal,F,SI1,62.9,57.0,5.69,5.66,3.57,2368
55781,1.06,Ideal,G,VS1,62.4,57.0,6.5,6.54,4.06,7553
9107,0.5,Ideal,H,VS2,61.6,58.0,5.05,5.08,3.13,1333
157591,1.32,Ideal,H,VVS2,61.6,56.0,7.07,7.01,4.35,9281
47968,1.01,Premium,E,SI2,61.0,60.0,6.46,6.38,3.92,4078
10315,1.11,Premium,G,SI2,61.6,58.0,6.7,6.66,4.11,4312
166433,0.32,Ideal,D,VS2,62.3,54.0,4.41,4.37,2.73,936
94605,0.7,Ideal,E,VS2,61.1,56.0,5.71,5.78,3.51,2952
86332,0.42,Premium,D,SI1,61.7,59.0,4.79,4.76,2.95,791
31323,1.2,Ideal,E,SI1,62.9,57.0,6.76,6.71,4.22,6535
59945,0.72,Ideal,G,VS2,61.3,57.0,5.74,5.77,3.53,2896
62648,1.65,Ideal,D,SI2,61.6,56.0,7.67,7.62,4.71,9961
8484,0.51,Ideal,D,VS2,61.8,56.0,5.14,5.17,3.18,1691
175024,0.31,Ideal,D,VVS2,62.1,57.0,4.33,4.35,2.69,803
6050,0.41,Ideal,F,IF,61.2,56.0,4.81,4.86,2.96,1439
114420,1.03,Ideal,F,VS2,61.7,57.0,6.49,6.52,4.02,7485
40934,1.71,Ideal,G,VS2,62.5,56.0,7.74,7.67,4.8,15751
46104,0.56,Premium,D,VS2,60.3,58.0,5.36,5.33,3.22,1919
108007,0.5,Ideal,E,SI1,62.4,56.0,5.07,5.09,3.17,1454
116884,1.2,Very Good,G,SI2,61.3,56.0,6.78,6.73,4.15,5490
55828,0.7,Ideal,D,VVS2,60.6,57.0,5.73,5.74,3.47,4042
