id,carat,cut,color,clarity,depth,table,x,y,z,price
107529,0.3,Ideal,G,VVS1,62.0,55.0,4.28,4.3,2.66,789
32769,1.03,Ideal,G,VS2,62.2,57.0,6.47,6.4,4.0,5924
101010,1.08,Premium,G,VS2,62.2,57.0,6.53,6.58,4.07,5853
123206,0.31,Ideal,H,VS1,62.1,57.0,4.38,4.34,2.71,698
78863,0.41,Ideal,F,VVS1,62.0,54.0,4.79,4.83,2.98,1257
87245,0.3,Ideal,F,VVS1,62.2,55.0,4.31,4.29,2.67,917
43459,0.45,Ideal,G,VVS1,61.8,55.0,4.96,4.92,3.05,1225
9196,0.36,Premium,H,VS2,61.6,60.0,4.53,4.56,2.8,568
170797,1.05,Very Good,G,VS1,63.1,57.0,6.5,6.46,4.09,7554
120654,0.43,Very Good,F,SI1,63.3,57.0,4.84,4.87,3.07,792
19782,2.52,Very Good,I,SI1,63.2,57.0,8.72,8.65,5.45,17160
129716,1.01,Ideal,G,SI1,62.5,56.0,6.4,6.39,4.0,5005
4011,0.5,Ideal,F,SI2,61.4,57.0,5.08,5.12,3.13,1142
85382,1.56,Ideal,I,VVS2,62.6,56.0,7.38,7.41,4.63,15032
33302,0.4,Premium,D,VS1,60.7,60.0,4.79,4.81,2.91,1123
11962,0.42,Premium,E,VS2,60.5,59.0,4.83,4.85,2.93,958
163088,1.03,Ideal,F,SI2,61.8,56.0,6.49,6.53,4.02,4333
96426,0.73,Ideal,D,VS2,61.4,57.0,5.79,5.76,3.54,3032
104127,1.5,Very Good,H,SI1,63.5,57.0,7.27,7.24,4.6,9660
180809,1.01,Very Good,I,SI1,63.1,57.0,6.32,6.36,4.01,4290
143424,0.33,Ideal,H,VVS1,60.9,54.0,4.49,4.52,2.74,743
80859,1.5,Premium,H,VS2,60.5,59.0,7.38,7.42,4.48,10752
2895,1.01,Good,F,VS2,63.4,58.0,6.36,6.38,4.04,6332
23065,1.14,Ideal,H,SI1,62.1,56.0,6.7,6.75,4.17,5783
9269,0.72,Very Good,D,SI2,63.3,57.0,5.72,5.65,3.6,2370
60,0.85,Very Good,G,SI1,62.3,57.0,6.1,6.06,3.78,2968
32634,0.3,Good,G,VS1,62.3,61.0,4.29,4.32,2.68,605
108047,0.54,Ideal,G,VVS2,61.7,56.0,5.24,5.26,3.23,1941
112564,0.35,Ideal,G,VVS2,62.2,56.0,4.55,4.53,2.82,827
113428,1.0,Premium,G,VS2,62.0,60.0,6.39,6.35,3.95,5221
55514,0.71,Very Good,H,VVS2,62.8,58.0,5.64,5.67,3.56,2575
107392,0.36,Ideal,D,VS1,61.0,56.0,4.61,4.64,2.82,831
16562,0.32,Premium,I,VVS2,62.3,58.0,4.41,4.42,2.75,589
6464,0.3,Ideal,G,IF,62.5,55.0,4.3,4.32,2.69,895
157604,1.5,Premium,H,VS1,59.4,61.0,7.41,7.36,4.44,11179
35525,0.51,Premium,F,SI1,62.7,58.0,5.08,5.11,3.2,1205
60892,1.09,Ideal,H,VS2,62.5,56.0,6.56,6.61,4.13,5443
121684,1.29,Ideal,I,SI1,62.0,57.0,6.95,6.99,4.32,6036
95027,0.3,Very Good,I,VS1,62.9,54.0,4.26,4.31,2.7,472
64384,1.53,Ideal,G,VVS2,62.6,56.0,7.4,7.34,4.61,13839
18300,0.3,Very Good,G,VVS2,62.6,60.0,4.24,4.29,2.67,590
93297,0.9,Very Good,F,SI2,62.1,57.0,6.13,6.17,3.82,3519
192094,0.71,Good,E,SI2,57.8,60.0,5.91,5.88,3.4,2952
26081,0.81,Premium,D,SI1,62.8,59.0,5.91,5.87,3.68,3553
171947,0.3,Ideal,J,VS1,61.7,56.0,4.33,4.37,2.68,427
24466,0.32,Premium,H,SI1,61.8,56.0,4.41,4.38,2.72,591
165750,0.52,Fair,G,VS1,64.9,55.0,5.07,5.04,3.29,1678
81463,0.32,Premium,H,SI1,62.1,55.0,4.42,4.46,2.76,591
159682,0.9,Very Good,I,SI2,63.2,57.0,6.06,6.12,3.84,2815
1301,0.34,Premium,H,VS2,62.6,58.0,4.5,4.46,2.8,537
