id,carat,cut,color,clarity,depth,table,x,y,z,price
113181,1.25,Ideal,J,VS2,62.6,56.0,6.85,6.88,4.3,6806
36483,0.29,Ideal,F,VVS1,62.3,58.0,4.26,4.28,2.66,715
64550,0.5,Ideal,G,VS1,61.8,56.0,5.11,5.14,3.17,1629
24495,2.11,Ideal,J,SI1,62.0,55.0,8.21,8.26,5.08,13530
28633,0.5,Very Good,F,SI1,62.8,56.0,5.05,5.09,3.18,1232
136109,0.6,Ideal,F,VS1,60.2,57.0,5.43,5.47,3.3,2195
183846,1.52,Premium,G,VS2,62.9,58.0,7.33,7.22,4.57,10805
86436,0.32,Ideal,E,VVS2,61.4,55.0,4.4,4.42,2.71,837
162051,0.41,Ideal,G,VVS2,61.9,56.0,4.8,4.75,2.96,1037
109598,1.11,Very Good,G,SI1,60.7,61.0,6.62,6.74,4.06,5122
138426,1.7,Premium,H,SI1,62.2,58.0,7.68,7.6,4.75,10236
16122,1.01,Good,E,SI2,63.4,55.0,6.34,6.37,4.02,4260
74286,1.2,Ideal,F,VS2,62.3,55.0,6.81,6.78,4.24,8486
11618,0.71,Ideal,F,SI1,61.1,56.0,5.78,5.81,3.54,2340
158223,2.02,Ideal,F,SI2,61.6,57.0,8.17,8.14,5.02,16657
507,0.5,Premium,G,SI2,61.2,61.0,5.19,5.14,3.16,1001
119963,0.32,Ideal,G,VS2,62.2,55.0,4.38,4.41,2.73,524
48785,0.23,Very Good,D,VVS2,61.2,61.0,3.93,3.99,2.42,478
8947,1.02,Premium,F,VS2,62.5,59.0,6.42,6.37,4.0,6604
143314,1.08,Ideal,D,SI2,61.7,56.0,6.63,6.58,4.07,4812
93948,0.57,Ideal,F,SI1,62.2,56.0,5.3,5.35,3.32,1383
97799,0.7,Ideal,E,SI1,61.2,57.0,5.73,5.76,3.51,2745
69922,0.33,Good,F,VS2,63.8,59.0,4.35,4.35,2.78,625
96444,0.38,Ideal,E,VS2,61.2,57.0,4.66,4.68,2.86,1112
111048,1.16,Ideal,I,VS2,62.6,57.0,6.65,6.68,4.19,5384
63965,0.75,Very Good,E,SI2,61.9,58.0,5.82,5.88,3.63,2583
141382,0.56,Ideal,D,SI1,61.6,55.0,5.28,5.33,3.27,1994
50435,0.24,Ideal,G,VS1,61.7,56.0,4.01,3.97,2.46,462
139993,0.35,Ideal,D,VS2,61.6,55.0,4.56,4.58,2.81,829
74229,0.78,Ideal,I,SI1,62.6,54.0,5.88,5.92,3.69,2585
127402,0.3,Ideal,E,VS2,61.5,56.0,4.31,4.34,2.66,658
148099,1.0,Ideal,H,SI1,61.8,57.0,6.47,6.41,3.98,5332
1539,0.36,Premium,F,VS2,61.1,59.0,4.58,4.61,2.8,686
9121,0.51,Premium,I,SI1,60.5,58.0,5.26,5.21,3.15,1055
99515,0.32,Ideal,F,VS2,61.0,56.0,4.41,4.43,2.69,645
80820,0.42,Premium,F,SI1,60.6,58.0,4.85,4.88,2.95,773
5867,0.81,Premium,H,SI2,62.9,57.0,5.91,5.87,3.7,2364
45875,0.38,Ideal,E,SI1,60.7,56.0,4.7,4.71,2.86,700
22490,0.32,Good,D,SI1,63.3,58.0,4.36,4.39,2.77,589
144101,1.5,Good,G,VS1,63.8,58.0,7.2,7.23,4.61,11688
11569,0.7,Very Good,G,VS1,60.6,61.0,5.74,5.76,3.48,2614
45436,1.6,Ideal,I,SI1,61.3,55.0,7.54,7.58,4.62,10463
390,0.7,Ideal,G,SI1,61.7,55.0,5.67,5.7,3.51,2224
83384,0.68,Very Good,G,VS2,58.6,63.0,5.71,5.78,3.4,2147
160073,1.6,Ideal,E,SI2,60.4,55.0,7.59,7.53,4.57,11255
17576,0.72,Premium,G,SI2,61.8,57.0,5.74,5.71,3.54,2479
31728,1.53,Ideal,D,SI1,61.1,55.0,7.43,7.45,4.54,13312
159441,0.31,Ideal,G,VVS2,61.8,57.0,4.34,4.32,2.68,707
173904,1.31,Ideal,I,SI1,62.2,57.0,7.05,7.03,4.37,6776
97557,0.76,Ideal,E,SI2,62.6,56.0,5.82,5.86,3.66,2947
