id,carat,cut,color,clarity,depth,table,x,y,z,price
25391,0.91,Very Good,F,SI1,63.1,60.0,6.11,6.17,3.89,4025
116700,1.14,Premium,H,SI2,61.6,58.0,6.68,6.59,4.08,4118
59671,0.51,Ideal,G,VVS2,61.7,55.0,5.15,5.18,3.19,1812
9646,0.31,Very Good,H,VVS2,62.4,60.0,4.21,4.25,2.65,625
101666,0.7,Ideal,H,SI1,62.2,55.0,5.64,5.71,3.53,2107
160470,0.32,Premium,E,VS2,62.4,58.0,4.38,4.36,2.72,900
153136,0.75,Ideal,E,VS2,62.9,55.0,5.73,5.77,3.61,2923
8154,0.3,Premium,D,SI1,62.5,58.0,4.27,4.31,2.68,756
165463,1.0,Very Good,H,SI2,63.1,58.0,6.39,6.32,4.01,4077
167585,1.02,Ideal,G,VVS2,61.6,56.0,6.45,6.5,3.99,7204
28093,0.71,Ideal,J,VS2,60.9,57.0,5.77,5.83,3.53,1712
107729,0.74,Ideal,E,VS1,62.8,57.0,5.74,5.77,3.62,3357
73111,1.08,Very Good,F,VS2,63.1,58.0,6.45,6.48,4.09,7467
42186,0.38,Premium,D,VS1,61.4,58.0,4.65,4.67,2.86,990
120451,1.02,Very Good,F,SI1,62.7,57.0,6.39,6.36,4.0,5386
53411,0.76,Premium,E,VS2,60.2,58.0,5.94,5.88,3.57,3342
41715,0.9,Ideal,H,SI1,62.2,57.0,6.1,6.12,3.8,3639
144877,1.5,Good,D,VS2,63.8,56.0,7.23,7.17,4.61,11839
49454,1.34,Premium,H,VS2,61.7,56.0,7.08,7.12,4.38,8284
25784,1.0,Good,F,SI2,63.9,60.0,6.33,6.27,4.05,4121
64989,0.4,Premium,H,VVS1,61.6,58.0,4.7,4.74,2.9,1000
8187,2.08,Ideal,H,SI2,61.0,55.0,8.31,8.26,5.05,15563
109391,0.35,Ideal,G,VS2,62.1,57.0,4.55,4.54,2.82,600
183307,1.01,Very Good,D,SI1,63.5,60.0,6.36,6.3,4.02,4764
17665,0.34,Very Good,H,SI1,60.6,58.0,4.49,4.54,2.73,440
110375,1.58,Ideal,G,VS2,60.3,57.0,7.58,7.48,4.55,12409
138485,0.31,Ideal,D,SI1,61.8,54.0,4.4,4.37,2.71,608
173770,0.8,Ideal,F,SI1,61.4,56.0,5.96,5.99,3.68,3534
63105,1.0,Premium,H,SI2,58.3,55.0,6.62,6.59,3.85,3584
130920,0.31,Ideal,D,VS2,60.6,57.0,4.45,4.47,2.7,942
127799,1.26,Ideal,J,VS2,62.0,57.0,6.88,6.92,4.28,6186
190228,0.9,Very Good,G,VS2,62.0,58.0,6.13,6.16,3.81,4195
157247,0.41,Premium,F,VVS2,61.7,59.0,4.7,4.75,2.92,1115
138459,0.7,Ideal,F,SI1,61.6,57.0,5.69,5.72,3.51,2782
150410,0.6,Ideal,H,SI1,61.5,55.0,5.48,5.44,3.35,1880
35324,0.32,Premium,H,VS2,59.4,59.0,4.51,4.47,2.66,648
62372,0.46,Ideal,D,VVS1,62.2,57.0,4.89,4.92,3.06,1865
38398,0.5,Very Good,G,VS2,62.3,56.0,5.08,5.12,3.17,1400
143787,1.53,Premium,E,SI1,60.9,58.0,7.47,7.43,4.54,11688
168505,1.09,Ideal,D,VS2,61.9,55.0,6.62,6.61,4.09,10504
42231,0.33,Ideal,G,VVS1,62.2,56.0,4.44,4.46,2.77,1114
60269,1.12,Ideal,G,VS1,61.4,54.0,6.73,6.7,4.12,8596
13908,0.79,Ideal,G,SI1,62.1,55.0,5.9,5.93,3.67,3445
60576,0.3,Premium,E,VVS2,62.8,58.0,4.28,4.25,2.68,1013
36469,0.7,Very Good,F,SI1,62.5,58.0,5.68,5.71,3.56,2226
49158,1.01,Premium,F,VS2,62.0,58.0,6.38,6.45,3.98,5700
167662,0.35,Very Good,H,VS2,60.5,61.0,4.61,4.59,2.78,512
40983,0.32,Very Good,G,SI1,61.8,58.0,4.41,4.43,2.73,477
32116,0.63,Very Good,D,VS2,60.9,56.0,5.55,5.53,3.37,2211
164068,0.5,Very Good,E,VS1,59.9,64.0,5.18,5.14,3.08,2092
125101,0.28,Very Good,F,VS2,61.7,59.0,4.18,4.21,2.59,487
149803,0.92,Premium,G,SI2,62.0,58.0,6.25,6.21,3.86,3989
131913,0.3,Ideal,G,VVS1,62.4,55.0,4.3,4.33,2.69,789
173345,0.39,Ideal,D,VS1,62.6,57.0,4.63,4.67,2.91,1140
189431,0.4,Very Good,F,VS1,62.1,58.0,4.76,4.74,2.95,982
179993,0.76,Ideal,E,VS1,62.5,56.0,5.82,5.79,3.63,3376
176552,0.4,Ideal,F,VVS2,60.7,56.0,4.81,4.77,2.91,1088
39404,0.3,Ideal,D,SI2,61.1,55.0,4.36,4.35,2.66,413
86481,1.01,Very Good,E,SI1,63.2,58.0,6.39,6.35,4.03,5171
