id,carat,cut,color,clarity,depth,table,x,y,z,price
9864,0.31,Ideal,D,SI2,62.1,56.0,4.37,4.4,2.72,522
57326,0.3,Very Good,E,VS2,63.0,59.0,4.26,4.24,2.68,624
134569,0.32,Premium,H,VS2,61.9,58.0,4.39,4.35,2.71,505
19109,0.43,Premium,D,VS2,62.2,58.0,4.79,4.86,3.0,981
74492,0.71,Ideal,E,SI1,61.6,57.0,5.74,5.77,3.55,2510
28288,0.7,Ideal,E,SI1,62.6,56.0,5.67,5.68,3.54,2743
153577,1.83,Very Good,I,VS1,62.2,57.0,7.82,7.85,4.88,12968
127636,2.01,Very Good,H,SI1,59.5,61.0,8.16,8.21,4.86,16992
93329,0.34,Ideal,H,VS2,61.3,56.0,4.51,4.52,2.77,647
91851,1.2,Very Good,H,VS2,62.7,59.0,6.65,6.72,4.19,7062
108408,1.5,Good,G,VVS2,64.0,55.0,7.23,7.18,4.6,8489
6220,0.73,Ideal,E,VS1,62.0,56.0,5.75,5.83,3.59,3337
152542,1.07,Ideal,H,SI1,60.9,57.0,6.6,6.64,4.03,5000
757,0.3,Premium,G,VS2,61.6,58.0,4.25,4.22,2.62,630
138878,0.7,Premium,E,SI1,60.8,59.0,5.72,5.68,3.46,2402
47565,1.27,Very Good,G,SI1,62.5,58.0,6.91,6.83,4.3,6570
42873,0.52,Ideal,E,SI2,62.7,57.0,5.11,5.14,3.23,1138
48423,1.03,Premium,H,VS1,60.7,59.0,6.56,6.52,3.97,6204
9622,2.34,Ideal,I,SI2,62.6,55.0,8.44,8.51,5.29,9850
51761,0.86,Very Good,H,SI2,61.7,55.0,6.1,6.14,3.78,3057
137410,0.73,Ideal,D,VS2,62.2,55.0,5.71,5.78,3.58,3347
189472,1.22,Very Good,F,SI2,63.0,59.0,6.8,6.82,4.29,4712
39673,2.01,Very Good,H,SI1,61.7,58.0,8.08,7.99,4.96,15609
43839,1.08,Ideal,G,SI2,62.8,57.0,6.5,6.53,4.1,4878
97547,0.42,Ideal,F,VS1,61.5,56.0,4.8,4.83,2.96,1031
67847,0.32,Ideal,E,VVS2,62.0,56.0,4.4,4.38,2.72,1080
141321,0.54,Ideal,G,VS1,61.4,57.0,5.25,5.27,3.23,1671
60760,0.36,Ideal,G,SI1,60.3,56.0,4.61,4.65,2.79,596
183170,0.31,Ideal,E,VVS2,62.2,56.0,4.32,4.36,2.7,766
93937,0.32,Premium,G,VS2,61.2,58.0,4.44,4.48,2.73,561
93375,1.01,Very Good,E,SI1,63.1,58.0,6.38,6.34,4.02,5430
78206,0.53,Very Good,D,SI1,61.1,55.0,5.21,5.24,3.2,1547
191534,1.2,Ideal,H,SI1,62.9,55.0,6.79,6.74,4.26,6412
71602,0.41,Ideal,F,VS1,61.5,56.0,4.83,4.81,2.96,1007
179519,0.52,Ideal,E,SI1,62.1,57.0,5.15,5.18,3.21,1624
57268,0.7,Ideal,G,SI2,61.4,56.0,5.71,5.73,3.51,2152
144642,0.41,Ideal,F,IF,62.0,54.0,4.8,4.83,2.98,1357
108924,0.71,Ideal,H,VS1,62.0,54.0,5.76,5.79,3.58,2918
158413,0.32,Ideal,G,VS1,62.5,53.0,4.4,4.38,2.74,828
4487,0.4,Ideal,F,VVS2,62.2,56.0,4.69,4.72,2.93,1116
140334,0.76,Ideal,F,VS2,61.8,55.0,5.85,5.87,3.63,3192
13394,1.08,Premium,D,SI2,62.2,57.0,6.53,6.5,4.06,5110
111750,0.6,Ideal,G,VS1,61.9,55.0,5.4,5.43,3.36,1966
159574,0.32,Ideal,G,IF,61.1,55.0,4.42,4.45,2.71,918
157473,0.7,Ideal,G,SI1,61.8,55.0,5.72,5.75,3.54,2441
40478,0.31,Very Good,E,SI1,62.0,54.0,4.35,4.39,2.71,562
128863,0.41,Ideal,I,VVS1,61.1,56.0,4.8,4.83,2.94,891
164551,1.0,Premium,D,VS1,62.1,58.0,6.41,6.39,3.97,8085
96047,0.38,Ideal,I,VS1,62.0,54.1,4.64,4.68,2.88,990
176860,1.12,Premium,D,SI2,61.9,58.0,6.65,6.63,4.11,5557
