id,carat,cut,color,clarity,depth,table,x,y,z,price
178181,0.71,Good,F,SI1,63.6,57.0,5.71,5.64,3.61,2804
87340,1.0,Premium,F,SI2,62.2,59.0,6.41,6.36,3.97,4471
121412,0.74,Ideal,F,IF,61.6,55.0,5.8,5.88,3.6,4293
156910,0.32,Ideal,D,SI1,63.0,57.0,4.36,4.39,2.76,589
5079,0.74,Very Good,G,SI2,62.8,57.0,5.73,5.76,3.61,2333
35326,0.31,Ideal,H,VS2,62.4,57.0,4.33,4.31,2.7,628
127843,0.76,Ideal,F,VS2,61.7,56.0,5.87,5.9,3.63,3229
124724,0.54,Premium,F,SI1,61.1,58.0,5.29,5.32,3.24,1571
160966,0.93,Premium,H,VS2,60.8,59.0,6.36,6.32,3.87,4158
67309,0.91,Premium,G,VS1,63.0,58.0,6.13,6.03,3.84,3800
69072,0.33,Premium,I,VS2,60.1,58.0,4.47,4.5,2.69,630
54638,0.4,Ideal,H,VVS2,62.6,57.0,4.72,4.65,2.93,1125
150870,0.72,Very Good,D,VS1,60.5,58.0,5.75,5.8,3.48,3660
83106,0.83,Ideal,E,SI1,62.1,56.0,6.01,6.04,3.73,3726
139592,0.25,Ideal,F,VVS2,61.6,56.0,4.01,4.05,2.48,575
172507,1.0,Very Good,F,SI1,62.9,58.0,6.34,6.42,4.01,4939
105623,1.51,Premium,I,VS1,62.0,58.0,7.32,7.34,4.55,11033
154562,0.4,Very Good,E,SI1,62.1,55.0,4.74,4.77,2.95,737
165201,1.03,Very Good,D,SI1,62.4,57.0,6.39,6.47,4.01,5674
129288,0.37,Ideal,E,VS2,61.5,56.0,4.64,4.6,2.84,791
83008,0.36,Very Good,E,SI1,61.2,59.0,4.56,4.59,2.79,621
185685,1.31,Premium,G,VS2,61.0,59.0,7.05,7.01,4.28,8719
151247,0.38,Ideal,D,VS1,62.1,57.0,4.63,4.67,2.89,1170
15748,2.02,Premium,I,VS1,59.6,59.0,8.29,8.25,4.94,17909
7274,1.54,Ideal,H,VS2,61.0,57.0,7.41,7.47,4.54,12265
177381,0.3,Premium,G,VS1,61.8,59.0,4.29,4.31,2.66,605
69110,2.03,Ideal,J,SI2,62.2,54.0,8.13,8.09,5.06,12883
2016,1.06,Very Good,D,VS2,61.8,55.0,6.55,6.58,4.06,7479
110013,0.4,Ideal,E,VS1,62.8,58.0,4.68,4.73,2.96,951
120623,1.5,Premium,F,SI1,59.8,60.0,7.54,7.46,4.47,12317
67143,0.9,Very Good,F,SI2,62.9,58.0,6.1,6.07,3.83,3528
36373,0.38,Ideal,F,SI1,62.0,54.0,4.64,4.68,2.89,705
49167,0.51,Ideal,G,VVS1,62.2,55.0,5.14,5.16,3.2,2005
149014,0.54,Ideal,G,VS1,60.6,54.0,5.3,5.34,3.23,1784
173292,1.51,Good,F,SI2,60.6,62.0,7.31,7.37,4.44,6971
102908,0.42,Very Good,I,VS2,62.5,55.0,4.8,4.83,3.01,834
104451,0.55,Ideal,J,SI2,62.8,57.0,5.21,5.24,3.27,1100
81196,1.21,Ideal,F,SI2,62.9,53.0,6.8,6.82,4.28,5290
31346,0.51,Ideal,I,VS1,61.8,56.0,5.14,5.12,3.17,1376
63472,0.36,Ideal,E,SI1,61.9,56.0,4.55,4.6,2.84,596
46211,0.34,Ideal,D,VS2,62.2,55.0,4.53,4.49,2.81,1033
187451,0.44,Premium,G,SI1,59.0,60.0,4.98,4.94,2.93,1003
70979,0.75,Premium,F,SI1,60.2,60.0,5.89,5.86,3.55,2530
32899,0.32,Ideal,E,SI1,62.7,55.0,4.37,4.39,2.74,537
128404,1.73,Ideal,H,VS1,62.1,57.0,7.67,7.64,4.76,13919
159262,2.18,Premium,J,SI2,62.5,59.0,8.31,8.25,5.18,14211
10528,0.72,Very Good,F,SI2,62.4,55.0,5.78,5.81,3.6,2398
3664,1.04,Ideal,D,SI1,60.0,56.0,6.6,6.56,3.95,5806
37594,0.35,Ideal,E,SI1,61.2,56.0,4.54,4.58,2.79,596
30104,0.42,Premium,E,SI1,62.8,58.0,4.8,4.76,3.0,945
126011,0.5,Premium,H,VVS2,60.7,60.0,5.15,5.12,3.11,1404
159996,1.01,Premium,G,VS2,61.5,59.0,6.42,6.44,3.96,5958
62583,0.32,Ideal,F,IF,61.6,56.0,4.41,4.43,2.72,947
111706,0.31,Ideal,H,SI1,62.3,55.0,4.32,4.35,2.7,593
157711,1.27,Premium,H,VS2,59.9,59.0,7.13,7.03,4.24,7617
46229,0.42,Ideal,I,VVS1,61.3,56.0,4.86,4.84,2.98,1035
189201,2.25,Premium,I,SI1,62.3,59.0,8.41,8.34,5.21,17604
59768,0.3,Ideal,G,VS1,60.9,57.0,4.36,4.35,2.65,605
140467,1.01,Premium,F,VS1,61.2,59.0,6.5,6.45,3.95,7602
159245,0.42,Premium,E,SI1,60.4,58.0,4.83,4.87,2.93,931
55476,0.71,Ideal,E,VS1,61.9,56.0,5.69,5.74,3.54,3304
189359,0.41,Ideal,G,SI2,61.9,56.0,4.76,4.8,2.96,898
45215,0.52,Ideal,G,VS2,61.9,57.0,5.16,5.19,3.2,1547
61742,1.06,Premium,H,SI2,60.2,58.0,6.65,6.61,3.99,4218
65363,1.22,Premium,F,VVS2,62.1,58.0,6.88,6.83,4.26,10982
76054,1.02,Ideal,F,VVS2,62.1,55.0,6.48,6.47,4.02,9278
121677,0.32,Ideal,D,SI1,62.5,54.0,4.39,4.38,2.74,720
39941,0.4,Very Good,E,VS2,62.4,58.0,4.67,4.69,2.92,723
181936,0.31,Premium,E,VS2,62.2,54.0,4.36,4.4,2.72,723
115503,1.01,Premium,G,SI1,60.7,59.0,6.48,6.4,3.91,4486
66299,1.0,Ideal,E,SI1,61.4,57.0,6.47,6.44,3.97,5806
123183,0.9,Premium,E,SI1,62.0,62.0,6.13,6.07,3.78,3967
114515,1.14,Ideal,D,VS2,61.1,59.0,6.72,6.69,4.1,7965
133461,0.33,Premium,E,SI1,62.5,58.0,4.43,4.4,2.76,743
96172,0.41,Ideal,F,VVS1,61.9,57.0,4.74,4.77,2.95,1331
35183,0.33,Ideal,E,VS2,62.1,57.0,4.45,4.4,2.75,808
31440,0.42,Ideal,D,VS1,61.5,55.0,4.84,4.86,2.98,1166
137912,0.32,Premium,E,VVS2,60.6,61.0,4.43,4.4,2.68,1080
130104,0.33,Ideal,F,SI1,61.1,54.0,4.51,4.54,2.75,756
117734,1.2,Very Good,J,SI2,63.3,58.0,6.72,6.68,4.25,4299
176571,0.9,Very Good,G,SI1,61.6,63.0,6.19,6.12,3.79,4042
51921,0.4,Ideal,E,VS2,61.2,56.0,4.79,4.78,2.93,1003
57732,0.3,Ideal,E,VVS2,61.7,57.0,4.31,4.32,2.66,864
13587,1.09,Premium,F,SI2,59.5,59.0,6.7,6.58,3.96,4839
100153,0.41,Premium,D,SI1,60.2,58.0,4.81,4.78,2.89,791
138907,0.41,Ideal,G,VS1,62.1,56.0,4.8,4.75,2.96,954
135892,0.38,Ideal,D,VS1,62.7,55.0,4.62,4.59,2.89,875
21050,0.72,Ideal,F,SI1,61.8,56.0,5.78,5.76,3.56,2790
8507,1.2,Premium,H,VS2,62.1,58.0,6.79,6.75,4.21,5887
184621,1.0,Ideal,G,VS1,62.3,54.0,6.37,6.4,3.98,7648
20504,0.3,Ideal,D,VS2,61.8,56.0,4.34,4.37,2.7,710
6412,1.52,Premium,H,SI2,62.1,59.0,7.34,7.36,4.56,8430
179504,0.5,Ideal,E,SI1,61.0,57.0,5.15,5.17,3.14,1433
9759,1.01,Very Good,G,VS1,62.3,57.0,6.49,6.43,4.02,6963
14817,0.3,Very Good,F,SI1,62.9,58.0,4.26,4.29,2.69,641
47046,0.52,Very Good,F,VS1,62.7,59.0,5.03,5.12,3.18,1693
162948,0.51,Premium,E,VS1,58.2,61.0,5.26,5.3,3.06,1899
122694,1.51,Very Good,I,VVS2,62.2,58.0,7.33,7.29,4.55,10835
21292,1.7,Ideal,F,SI1,61.9,56.0,7.73,7.69,4.76,14375
81541,1.1,Very Good,F,SI1,61.7,58.0,6.61,6.65,4.1,5198
157029,2.01,Very Good,H,SI2,62.3,59.0,7.96,8.01,4.96,15773
49757,0.31,Ideal,E,VS1,61.0,57.0,4.45,4.4,2.7,932
15,0.33,Premium,E,VS2,61.7,59.0,4.39,4.43,2.72,723
162818,1.31,Ideal,G,SI2,62.8,55.0,7.03,6.97,4.38,6079
153868,0.28,Very Good,F,VVS2,62.4,56.0,4.17,4.2,2.62,552
42460,1.01,Ideal,G,SI1,62.9,56.0,6.45,6.37,4.03,5050
112175,1.32,Premium,I,SI2,61.3,59.0,7.1,7.06,4.33,5834
124444,0.57,Ideal,G,VVS1,62.1,55.0,5.35,5.31,3.31,2185
120454,0.54,Ideal,E,SI1,61.4,57.0,5.24,5.26,3.24,1433
135024,0.55,Premium,F,SI2,62.3,58.0,5.26,5.2,3.25,1074
128019,0.54,Very Good,D,SI1,62.9,57.0,5.18,5.22,3.27,1662
65464,0.7,Very Good,F,SI1,58.1,62.0,5.78,5.82,3.4,2562
128344,0.25,Ideal,I,VS1,61.9,54.0,4.05,4.11,2.53,432
42443,0.4,Premium,E,SI1,62.8,59.0,4.71,4.68,2.94,945
51030,1.03,Premium,H,VS2,61.0,59.0,6.51,6.53,3.97,6045
159028,0.31,Ideal,H,IF,61.7,56.0,4.38,4.35,2.69,1046
