id,carat,cut,color,clarity,depth,table,x,y,z,price
15810,0.7,Ideal,H,SI1,62.9,56.0,5.65,5.69,3.56,2368
130841,0.72,Very Good,F,VS2,61.8,59.0,5.69,5.77,3.54,2781
58692,1.2,Ideal,H,SI1,62.6,57.0,6.76,6.71,4.21,5980
120076,0.55,Ideal,D,VS2,62.0,56.0,5.24,5.29,3.27,2054
61510,0.71,Ideal,F,VS1,62.6,55.0,5.69,5.73,3.57,3710
71696,1.43,Good,G,SI1,63.8,61.0,7.18,7.13,4.53,9069
119639,1.01,Premium,G,VS2,62.5,58.0,6.39,6.42,3.99,6194
84607,1.06,Ideal,F,VS1,62.0,57.0,6.53,6.47,4.03,7817
37158,1.57,Very Good,H,VS1,60.5,59.0,7.55,7.5,4.56,11764
93500,0.31,Premium,D,SI1,62.9,58.0,4.33,4.28,2.71,709
70463,1.51,Ideal,H,VS2,62.0,57.0,7.34,7.29,4.53,11067
159988,1.7,Premium,F,SI1,62.4,58.0,7.61,7.57,4.73,13737
141871,1.35,Ideal,H,SI2,61.8,54.0,7.11,7.15,4.4,4315
190623,1.04,Ideal,H,SI2,61.8,56.0,6.51,6.55,4.04,4743
143279,0.38,Ideal,H,VS2,62.0,54.0,4.63,4.7,2.89,700
43937,0.35,Premium,G,VS1,61.7,59.0,4.45,4.46,2.74,706
132992,0.5,Very Good,E,VS2,61.1,56.0,5.08,5.11,3.11,1436
187125,0.53,Ideal,G,SI1,61.6,56.0,5.2,5.23,3.21,1443
136690,0.31,Ideal,D,VS2,62.0,56.0,4.34,4.37,2.7,734
161121,1.0,Very Good,E,VS2,63.7,56.0,6.28,6.25,4.0,6467
8640,0.52,Ideal,G,VS1,62.0,57.0,5.15,5.13,3.19,1694
80201,0.4,Very Good,D,SI1,63.1,57.0,4.68,4.73,2.97,920
100546,1.11,Premium,J,SI2,62.0,58.0,6.66,6.67,4.13,3746
49170,0.26,Ideal,D,VVS2,62.5,56.0,4.12,4.08,2.56,769
36320,0.4,Very Good,E,SI1,63.5,58.0,4.67,4.64,2.96,882
85280,1.01,Very Good,F,SI2,60.0,58.0,6.52,6.48,3.88,4099
15534,1.0,Fair,G,VS1,65.3,56.0,6.27,6.2,4.06,7150
8328,1.09,Ideal,G,VS2,61.9,55.0,6.61,6.59,4.09,6435
174442,0.7,Ideal,E,SI2,61.5,57.0,5.67,5.69,3.5,2575
122439,1.14,Premium,D,VS2,59.8,58.0,6.81,6.86,4.08,8957
54935,0.33,Ideal,G,IF,62.1,53.0,4.47,4.45,2.77,1052
102811,0.32,Very Good,H,SI1,62.5,59.0,4.36,4.38,2.73,448
3453,0.52,Good,I,SI1,63.8,57.0,5.0,5.05,3.2,1097
44942,0.31,Ideal,H,VS2,61.9,57.0,4.38,4.34,2.7,628
178293,0.4,Ideal,E,VVS2,60.3,61.0,4.77,4.82,2.89,1259
49298,0.79,Ideal,G,VS2,61.3,57.0,5.99,5.94,3.66,2968
97406,0.36,Ideal,G,VVS2,62.1,56.0,4.58,4.61,2.84,798
178933,0.34,Ideal,E,VVS1,61.7,56.0,4.46,4.51,2.77,1014
69166,0.32,Very Good,E,SI1,63.1,55.0,4.37,4.38,2.77,516
121866,0.32,Good,F,I1,63.6,57.0,4.35,4.41,2.78,336
110107,1.11,Good,E,SI1,57.9,62.0,6.73,7.03,3.93,6215
177385,2.01,Premium,I,SI1,62.3,61.0,8.03,7.99,4.99,15086
29345,1.7,Good,H,SI2,64.1,58.0,7.6,7.55,4.86,8709
43939,0.71,Ideal,F,SI2,62.1,57.0,5.72,5.68,3.54,2287
99977,0.7,Very Good,E,SI1,63.0,60.0,5.63,5.59,3.54,2444
152185,0.32,Ideal,H,VS1,62.8,57.0,4.39,4.34,2.74,672
89037,0.54,Very Good,J,VS2,60.9,55.0,5.22,5.3,3.21,613
41458,1.51,Ideal,H,VS2,62.8,56.0,7.34,7.27,4.58,10927
162026,1.01,Very Good,G,SI1,63.1,60.0,6.35,6.33,4.0,4274
70269,0.32,Very Good,G,VS1,62.5,55.0,4.42,4.38,2.75,672
