id,carat,cut,color,clarity,depth,table,x,y,z,price
44900,0.53,Ideal,F,VVS2,60.9,55.0,5.24,5.27,3.2,2160
58643,1.01,Ideal,E,SI2,60.9,57.0,6.56,6.58,4.0,4967
181572,0.5,Premium,D,SI1,62.3,60.0,5.08,5.12,3.18,1653
49812,1.05,Premium,H,SI1,62.1,58.0,6.57,6.52,4.06,4532
95998,1.0,Premium,I,SI1,60.8,59.0,6.46,6.5,3.94,4200
190001,0.56,Ideal,E,VS2,62.3,56.0,5.26,5.24,3.27,1814
160237,0.72,Very Good,F,SI1,62.8,59.0,5.68,5.73,3.58,2563
65087,1.05,Very Good,E,SI1,61.6,57.0,6.46,6.54,4.0,5477
66314,0.41,Premium,D,SI1,61.5,58.0,4.77,4.79,2.94,791
185378,0.44,Very Good,D,SI1,63.0,54.0,4.88,4.9,3.08,1078
9885,1.51,Premium,J,SI1,61.9,58.0,7.35,7.38,4.55,7634
51631,1.72,Premium,G,VS2,62.9,58.0,7.6,7.57,4.78,15444
97136,1.05,Ideal,H,SI2,61.9,56.0,6.5,6.47,4.02,4242
74813,0.73,Good,E,SI2,59.7,59.0,5.95,5.97,3.56,2395
35292,0.59,Ideal,E,SI1,60.6,57.0,5.43,5.48,3.31,1709
23567,0.5,Good,I,VS1,59.8,64.0,5.11,5.14,3.08,1151
70910,1.22,Premium,H,SI1,60.9,58.0,6.94,6.87,4.23,6542
117886,1.79,Ideal,H,SI1,61.5,55.0,7.86,7.74,4.81,12209
63095,0.4,Ideal,H,VVS1,62.7,57.0,4.73,4.7,2.96,1096
191230,0.3,Ideal,D,VVS1,61.9,57.0,4.32,4.28,2.66,1140
54869,1.31,Premium,G,VVS2,62.8,60.0,7.05,7.02,4.43,11146
89709,0.41,Ideal,G,VS2,62.7,56.0,4.78,4.74,2.98,1087
106108,0.74,Ideal,D,VS1,60.1,57.0,5.83,5.85,3.51,3751
81768,0.71,Ideal,F,VS2,60.4,56.0,5.78,5.85,3.49,3266
14849,1.01,Ideal,D,SI1,61.7,57.0,6.39,6.44,3.96,4997
128775,1.05,Very Good,H,SI1,63.0,59.0,6.54,6.52,4.11,5161
181211,0.3,Premium,I,VS1,61.0,59.0,4.29,4.32,2.62,457
8259,0.41,Ideal,F,VS1,62.6,55.0,4.77,4.76,2.98,1076
163834,0.55,Very Good,D,SI1,60.7,58.0,5.27,5.29,3.21,1692
125149,0.73,Good,G,VS1,59.0,59.0,5.88,5.85,3.47,2844
92493,1.04,Very Good,G,SI1,62.0,57.0,6.5,6.47,4.02,4921
142312,1.0,Ideal,G,VS2,62.2,56.0,6.38,6.4,3.98,5806
95028,0.9,Good,G,SI1,62.3,59.0,6.11,6.18,3.83,3734
128202,0.72,Premium,E,VS2,60.2,62.0,5.79,5.76,3.48,2805
46733,0.27,Ideal,F,VVS2,62.2,56.0,4.17,4.2,2.6,533
64307,1.51,Very Good,E,SI2,63.1,57.0,7.2,7.24,4.56,8213
77175,0.32,Premium,H,VVS2,61.9,58.0,4.39,4.32,2.69,828
137888,0.72,Premium,E,SI2,61.1,59.0,5.76,5.81,3.53,2320
59711,0.3,Ideal,H,VS2,61.7,55.0,4.32,4.34,2.67,576
190422,0.38,Good,D,SI2,63.7,55.0,4.59,4.61,2.93,683
49437,1.2,Premium,I,SI1,61.0,59.0,6.91,6.84,4.18,5345
43472,0.32,Ideal,H,VVS1,62.0,54.0,4.42,4.46,2.74,622
162727,0.31,Premium,G,VVS1,60.7,59.0,4.34,4.33,2.63,1046
182947,1.28,Ideal,H,SI1,61.6,56.0,6.94,6.98,4.29,6396
34228,0.31,Very Good,F,VVS1,62.7,57.0,4.31,4.33,2.71,740
50085,0.31,Ideal,D,VS2,60.6,56.0,4.42,4.39,2.67,942
135565,2.02,Ideal,I,VS1,62.0,57.0,8.2,8.05,5.03,14084
56307,0.31,Ideal,F,VS1,62.6,54.0,4.35,4.32,2.71,691
52142,1.23,Ideal,J,VS2,61.9,56.0,6.84,6.81,4.23,5134
78610,0.71,Premium,F,SI1,59.3,58.0,5.78,5.84,3.43,2340
