id,carat,cut,color,clarity,depth,table,x,y,z,price
70656,2.01,Very Good,I,VS1,60.7,59.0,8.14,8.19,4.94,17515
10555,0.33,Very Good,F,VS2,61.7,58.0,4.41,4.47,2.73,583
157889,0.31,Very Good,G,VS1,62.9,57.0,4.38,4.37,2.76,625
25094,0.31,Very Good,H,SI1,62.9,58.0,4.3,4.34,2.72,435
126283,0.81,Ideal,F,VS2,61.9,56.0,5.98,5.94,3.69,3903
31076,0.7,Very Good,E,SI1,62.4,58.0,5.64,5.68,3.53,2511
159941,0.71,Ideal,D,SI1,62.1,56.0,5.7,5.72,3.55,2724
65573,0.31,Ideal,H,VVS1,61.9,55.0,4.38,4.34,2.7,907
72981,1.01,Very Good,E,SI1,60.0,59.0,6.52,6.56,3.93,5257
114082,0.77,Ideal,D,SI1,61.6,55.0,5.91,5.95,3.67,3054
26730,0.28,Ideal,E,VVS1,62.7,56.0,4.2,4.24,2.64,560
94764,0.32,Ideal,G,VVS2,61.9,56.0,4.41,4.39,2.73,753
80169,0.4,Ideal,H,VS1,62.8,55.0,4.75,4.72,2.97,850
154075,1.31,Very Good,D,SI2,62.9,59.0,6.9,6.95,4.35,6957
60843,1.01,Very Good,G,SI2,62.7,59.0,6.35,6.39,3.99,4320
184970,0.91,Premium,E,SI1,61.0,59.0,6.23,6.18,3.79,4165
62160,0.42,Ideal,G,VVS1,62.1,55.0,4.81,4.85,3.0,1179
20428,1.06,Premium,D,SI2,61.9,60.0,6.55,6.47,4.03,5703
132785,0.9,Very Good,I,SI1,64.3,62.0,6.05,6.1,3.9,3365
171376,0.52,Ideal,E,VVS1,62.4,56.0,5.17,5.15,3.22,2276
86973,0.32,Ideal,G,VVS2,61.9,56.0,4.38,4.38,2.71,730
105257,0.33,Ideal,D,VS2,61.0,57.0,4.47,4.49,2.74,1002
72031,0.3,Very Good,H,SI1,62.9,57.0,4.27,4.31,2.69,461
110515,2.03,Good,G,SI2,63.1,61.0,7.99,8.03,5.05,16148
58308,2.11,Premium,H,SI2,62.1,58.0,8.22,8.18,5.08,13938
159027,0.32,Premium,D,VVS1,61.6,58.0,4.38,4.34,2.69,914
111761,0.41,Very Good,E,VS1,63.4,57.0,4.74,4.7,2.98,1053
24881,1.26,Very Good,F,SI1,62.9,57.0,6.88,6.95,4.33,7835
131465,0.35,Ideal,E,VS1,61.4,57.0,4.52,4.49,2.77,979
149389,0.55,Ideal,F,VS1,61.8,56.0,5.25,5.29,3.25,2101
16385,0.42,Ideal,F,VVS2,61.9,55.0,4.79,4.81,2.97,1131
59207,0.36,Ideal,I,VS2,61.1,56.0,4.61,4.63,2.82,631
101223,1.01,Good,E,SI1,63.7,57.0,6.36,6.32,4.04,5214
27559,0.31,Ideal,I,VS1,61.5,57.0,4.38,4.4,2.7,471
24838,0.31,Ideal,G,VVS1,58.8,59.0,4.43,4.48,2.62,766
3514,0.71,Very Good,E,SI2,62.6,59.0,5.65,5.73,3.56,2398
24346,0.44,Premium,F,SI1,61.4,58.0,4.93,4.9,3.02,990
26165,0.51,Good,F,VS2,63.7,56.0,5.12,5.08,3.25,1574
102995,0.54,Ideal,D,SI2,60.9,57.0,5.25,5.28,3.21,1274
170167,1.02,Ideal,G,VS2,61.5,56.0,6.48,6.51,3.99,6055
13750,0.31,Very Good,H,VS1,63.2,59.0,4.31,4.28,2.71,698
105035,0.41,Ideal,D,SI2,62.0,56.0,4.76,4.78,2.96,700
65896,0.32,Premium,G,VS2,62.1,58.0,4.44,4.41,2.74,554
21432,1.02,Ideal,H,SI2,61.6,54.0,6.51,6.46,4.0,4095
68972,2.23,Premium,J,VS1,61.9,60.0,8.41,8.34,5.18,15923
90638,0.37,Ideal,D,VS2,61.5,56.0,4.66,4.62,2.85,1050
135727,0.52,Premium,J,VS2,62.2,60.0,5.19,5.16,3.22,1055
121854,1.01,Ideal,F,SI2,61.0,56.0,6.51,6.46,3.95,4616
72321,1.0,Premium,F,VS1,61.8,58.0,6.43,6.37,3.95,6563
142121,0.41,Ideal,G,VVS1,61.3,56.0,4.82,4.81,2.95,1153
