id,carat,cut,color,clarity,depth,table,x,y,z,price
9879,0.54,Ideal,D,VS2,60.8,56.0,5.28,5.31,3.21,1822
158810,1.2,Premium,G,VS2,61.2,58.0,6.86,6.81,4.19,7338
76067,0.38,Ideal,D,VS2,61.9,57.0,4.64,4.62,2.87,1066
74236,0.4,Ideal,E,VS1,62.9,55.0,4.72,4.74,2.97,1030
4158,1.04,Premium,G,SI1,62.2,58.0,6.49,6.45,4.03,4477
115341,0.23,Very Good,D,VVS2,61.4,56.0,3.93,3.95,2.36,504
68659,0.33,Ideal,E,VS2,62.0,54.0,4.41,4.43,2.74,928
122238,1.19,Premium,G,SI2,62.0,58.0,6.73,6.76,4.19,4679
40430,0.3,Ideal,I,SI1,61.8,56.0,4.34,4.37,2.68,403
117922,1.25,Premium,G,VVS1,60.2,58.0,7.01,6.96,4.21,11113
76126,0.71,Very Good,E,SI1,59.2,61.0,5.76,5.83,3.44,2505
32646,0.56,Ideal,E,VS1,60.9,56.0,5.3,5.35,3.24,2199
140377,0.33,Ideal,E,VS2,62.6,56.0,4.45,4.41,2.77,927
102555,0.5,Ideal,E,VS1,61.7,59.0,5.09,5.11,3.15,2034
177058,0.38,Ideal,D,VS2,62.0,57.0,4.64,4.69,2.89,871
90485,0.5,Ideal,H,VS1,62.3,56.0,5.08,5.11,3.17,1648
116787,0.53,Premium,G,VS2,62.8,57.0,5.19,5.16,3.25,1605
27569,2.26,Premium,J,SI1,62.6,57.0,8.36,8.4,5.25,12870
1436,1.5,Premium,H,VS2,62.0,59.0,7.32,7.27,4.52,11007
16312,0.32,Ideal,E,SI2,61.9,54.0,4.4,4.43,2.74,421
161570,0.33,Premium,J,VS1,59.3,58.0,4.54,4.51,2.69,509
154525,2.52,Good,H,SI2,65.1,56.0,8.51,8.57,5.51,12971
148731,0.3,Premium,G,VVS1,62.4,58.0,4.32,4.35,2.7,789
163878,0.32,Premium,F,VS2,62.3,59.0,4.37,4.39,2.73,645
118992,0.51,Ideal,H,VS2,61.6,55.0,5.14,5.16,3.17,1322
82910,0.5,Ideal,E,VS2,61.7,56.0,5.12,5.08,3.15,1695
56377,0.36,Ideal,F,VVS2,60.8,57.0,4.6,4.64,2.81,1071
140973,1.23,Ideal,G,VS2,60.5,57.0,6.98,6.94,4.21,8679
35886,0.41,Ideal,E,VVS1,62.0,54.0,4.78,4.76,2.96,1367
36622,0.71,Ideal,G,SI1,61.9,57.0,5.74,5.77,3.56,2430
157110,0.59,Ideal,E,VS2,62.1,58.0,5.37,5.42,3.35,1949
182891,0.32,Ideal,E,SI1,60.8,56.0,4.44,4.41,2.69,581
99074,1.03,Ideal,F,VS2,62.5,56.0,6.43,6.46,4.03,7706
77865,0.5,Premium,D,SI1,62.2,58.0,5.04,5.07,3.15,1594
158556,0.56,Very Good,G,SI1,60.6,58.0,5.32,5.38,3.24,1223
64771,2.01,Premium,I,SI1,61.1,60.0,8.07,8.11,4.94,11818
77173,0.38,Ideal,G,VVS2,61.6,56.0,4.66,4.63,2.86,888
75577,1.51,Very Good,G,VVS2,62.9,59.0,7.3,7.25,4.57,12654
159964,0.3,Premium,G,VVS2,63.0,60.0,4.28,4.24,2.68,878
149138,0.51,Very Good,D,SI1,64.0,58.0,5.03,4.97,3.2,1356
26296,0.76,Ideal,G,SI1,61.9,56.0,5.87,5.84,3.63,2860
74900,0.54,Premium,F,VS2,62.2,55.0,5.28,5.24,3.27,1786
68206,0.41,Very Good,F,SI1,63.0,57.0,4.67,4.7,2.95,705
151623,0.62,Ideal,E,VS1,61.7,54.0,5.5,5.47,3.38,2362
41598,0.51,Ideal,E,SI1,61.5,56.0,5.15,5.17,3.18,1576
127153,0.53,Good,E,SI1,63.3,58.0,5.15,5.18,3.27,1415
135204,1.04,Ideal,H,SI1,61.5,57.0,6.51,6.48,4.0,5071
55919,0.5,Premium,F,VS2,62.5,59.0,5.04,5.01,3.14,1653
121075,1.51,Very Good,H,VS1,62.9,59.0,7.23,7.28,4.56,13003
63910,1.01,Premium,D,SI1,62.1,58.0,6.42,6.37,3.97,6023
