id,carat,cut,color,clarity,depth,table,x,y,z,price
144467,0.32,Ideal,E,VVS2,61.1,56.0,4.41,4.38,2.69,1080
98452,0.59,Premium,F,SI1,61.9,55.0,5.36,5.34,3.32,2173
18752,1.21,Very Good,H,VS2,63.0,59.0,6.71,6.75,4.24,5254
172395,0.32,Ideal,H,VVS2,61.2,57.0,4.42,4.46,2.72,599
29301,1.27,Premium,I,VS2,62.6,59.0,6.92,6.96,4.33,6116
48231,0.5,Ideal,H,SI1,61.4,57.0,5.09,5.13,3.14,1138
186994,0.52,Ideal,D,VS2,61.9,56.0,5.16,5.19,3.2,1822
102747,0.7,Ideal,I,SI1,61.4,55.0,5.68,5.74,3.51,2208
72982,0.56,Very Good,D,SI1,60.8,55.0,5.33,5.35,3.24,1809
98540,0.7,Ideal,F,SI1,61.9,55.0,5.69,5.72,3.53,2636
81437,0.36,Good,F,SI2,63.7,55.0,4.51,4.53,2.9,486
141826,1.5,Very Good,I,VS2,62.5,59.0,7.26,7.31,4.56,8930
170963,0.34,Ideal,H,IF,61.5,56.0,4.51,4.53,2.78,891
151175,0.52,Ideal,F,VS1,62.3,57.0,5.12,5.16,3.2,1749
46479,0.37,Premium,E,VS2,60.7,58.0,4.63,4.66,2.81,838
160400,1.06,Ideal,H,SI2,61.7,57.0,6.58,6.55,4.05,3563
68619,0.39,Ideal,E,VS2,62.2,54.0,4.71,4.74,2.94,958
124982,0.7,Premium,I,VVS1,59.7,59.0,5.83,5.8,3.47,2536
88733,0.38,Ideal,F,VS1,61.5,56.0,4.66,4.68,2.87,1007
207,1.36,Ideal,E,VVS1,62.1,58.0,7.03,7.06,4.39,15193
28982,0.3,Very Good,D,SI1,63.1,58.0,4.3,4.27,2.7,709
25592,0.56,Premium,H,VVS1,61.2,59.0,5.3,5.32,3.25,1845
68910,1.01,Ideal,G,VS2,61.6,56.0,6.49,6.46,3.98,6686
10526,2.13,Premium,F,SI2,62.2,61.0,8.26,8.31,5.14,17036
48604,0.3,Ideal,H,VS1,61.5,56.0,4.32,4.34,2.66,545
42828,0.76,Very Good,H,SI2,59.9,59.0,5.94,5.96,3.56,2131
95673,0.41,Ideal,F,VS2,61.9,55.0,4.81,4.77,2.96,1117
175915,0.34,Ideal,G,VS2,61.8,56.0,4.48,4.44,2.76,765
131733,1.0,Ideal,F,VS1,61.7,56.0,6.4,6.44,3.96,7588
97543,0.59,Premium,G,VS2,61.8,59.0,5.37,5.34,3.32,1749
53363,0.26,Ideal,H,VS2,61.4,56.0,4.15,4.18,2.56,505
9686,0.41,Ideal,H,VVS1,62.2,56.0,4.75,4.76,2.96,1043
189648,1.07,Very Good,H,VS2,61.4,58.0,6.58,6.61,4.04,5606
125541,1.23,Premium,H,SI1,62.1,58.0,6.88,6.84,4.25,6745
150273,0.3,Very Good,F,SI2,63.3,59.0,4.32,4.28,2.72,506
136321,0.34,Ideal,E,VS2,62.0,55.0,4.49,4.54,2.8,767
74069,1.7,Premium,F,VS2,61.4,58.0,7.6,7.57,4.65,17294
45113,2.05,Very Good,H,SI1,62.2,59.0,8.07,8.11,5.05,14863
73794,0.7,Good,I,VVS2,62.6,56.0,5.6,5.65,3.51,2331
165575,0.37,Ideal,F,VS2,61.0,57.0,4.66,4.61,2.83,746
56549,1.01,Very Good,E,SI1,60.6,57.0,6.44,6.54,3.94,5248
125703,0.5,Very Good,G,VVS1,62.8,57.0,5.04,5.08,3.18,1925
145556,0.71,Premium,E,VS1,58.7,60.0,5.89,5.81,3.43,2839
135327,0.53,Ideal,E,VS2,62.6,57.0,5.14,5.17,3.23,1795
36378,1.06,Ideal,E,SI1,61.1,57.0,6.59,6.62,4.03,6022
10756,0.32,Ideal,G,VVS2,61.7,56.0,4.43,4.41,2.72,936
64315,0.24,Very Good,F,VVS2,62.3,58.0,3.99,4.01,2.5,478
72240,0.6,Very Good,E,IF,60.7,59.0,5.51,5.46,3.32,2852
116492,0.32,Ideal,H,VS2,61.6,55.0,4.41,4.42,2.72,646
115395,0.31,Very Good,E,VS2,63.1,54.0,4.34,4.37,2.75,844
