id,carat,cut,color,clarity,depth,table,x,y,z,price
111573,0.4,Ideal,G,SI1,62.7,55.0,4.72,4.74,2.97,687
151756,0.4,Ideal,F,VS2,62.2,54.0,4.75,4.77,2.96,738
174277,1.05,Premium,D,SI2,60.9,59.0,6.62,6.56,4.01,4921
183394,2.01,Very Good,I,SI2,62.9,60.0,7.97,7.93,5.0,13655
149962,1.5,Ideal,F,SI1,62.5,55.0,7.35,7.34,4.59,11073
24714,0.41,Ideal,G,SI1,62.4,55.0,4.74,4.77,2.97,754
105736,0.32,Ideal,D,SI1,61.5,55.0,4.41,4.43,2.72,597
94348,0.72,Ideal,G,VS1,61.1,55.0,5.8,5.82,3.55,3162
155887,2.1,Premium,H,SI2,61.4,58.0,8.26,8.21,5.03,15223
79415,1.21,Good,J,SI2,63.7,57.0,6.72,6.69,4.27,4518
134819,0.4,Very Good,G,VS1,63.2,58.0,4.65,4.7,2.96,877
11600,0.3,Very Good,D,SI1,62.4,58.0,4.26,4.3,2.67,552
132669,0.55,Ideal,H,VVS1,62.0,55.0,5.3,5.25,3.27,1868
20874,0.72,Premium,H,SI1,61.3,59.0,5.76,5.78,3.54,2393
96213,0.34,Premium,H,SI1,61.5,59.0,4.45,4.42,2.73,446
108397,0.41,Ideal,G,SI1,62.2,57.0,4.8,4.75,2.97,705
112945,0.54,Ideal,E,VS2,61.9,56.0,5.2,5.24,3.23,1676
80618,0.31,Premium,E,VS2,58.0,58.0,4.52,4.48,2.6,630
145152,1.01,Premium,H,SI1,60.5,60.0,6.48,6.45,3.91,4440
155384,0.5,Premium,D,SI2,59.6,58.0,5.24,5.19,3.09,1180
9372,1.51,Very Good,I,SI1,62.1,63.0,7.31,7.36,4.55,8794
4611,0.31,Ideal,G,IF,61.6,54.0,4.4,4.4,2.71,949
153463,1.22,Ideal,H,SI1,60.8,57.0,6.93,6.9,4.2,7365
135374,2.01,Premium,F,SI2,60.5,61.0,8.1,8.06,4.89,14238
166846,1.28,Premium,I,SI1,61.9,58.0,6.99,6.95,4.31,5802
22694,0.33,Ideal,G,VVS1,61.8,53.0,4.51,4.48,2.78,928
122970,0.53,Premium,G,SI1,58.5,60.0,5.36,5.32,3.13,1257
142045,0.31,Premium,G,SI1,61.3,58.0,4.37,4.4,2.69,442
13285,1.5,Premium,F,SI1,61.8,59.0,7.31,7.34,4.52,11954
81060,0.3,Ideal,G,VS1,61.5,55.0,4.29,4.34,2.65,624
116378,0.5,Premium,E,VS2,61.4,59.0,5.15,5.07,3.14,1775
159511,1.21,Premium,E,SI2,60.6,60.0,6.89,6.85,4.16,5601
49777,0.5,Ideal,E,VS2,61.9,57.0,5.06,5.11,3.16,1749
138595,1.21,Premium,H,VS2,61.4,58.0,6.84,6.89,4.21,7198
38598,1.02,Very Good,F,SI1,63.1,57.0,6.34,6.38,4.02,5794
15167,1.0,Good,D,SI2,63.7,59.0,6.33,6.35,4.04,4338
50893,1.21,Premium,H,SI2,62.8,60.0,6.63,6.72,4.19,4225
132631,1.05,Very Good,D,VS1,63.1,58.0,6.4,6.45,4.06,8279
144385,0.36,Ideal,E,SI1,61.4,56.0,4.6,4.56,2.81,838
119694,1.06,Premium,D,VVS2,61.2,58.0,6.61,6.49,4.01,10551
79064,1.25,Very Good,I,SI1,59.3,58.0,7.03,7.05,4.2,5966
156089,0.34,Ideal,D,SI1,62.5,56.0,4.48,4.45,2.8,803
117517,0.31,Ideal,G,VS1,61.2,55.0,4.39,4.43,2.7,637
114614,0.41,Premium,I,VVS1,61.7,58.0,4.79,4.74,2.94,1107
84853,1.04,Very Good,G,SI1,60.2,60.0,6.53,6.57,3.93,6264
48002,1.27,Premium,D,SI2,60.5,58.0,6.97,7.04,4.21,6031
7928,1.56,Very Good,G,SI1,62.9,57.0,7.34,7.4,4.64,11400
150714,0.32,Ideal,G,VS1,62.1,55.0,4.41,4.38,2.73,828
85001,0.33,Premium,D,SI2,62.1,58.0,4.41,4.45,2.75,581
46940,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,1080
