id,carat,cut,color,clarity,depth,table,x,y,z,price
135052,1.01,Very Good,E,IF,62.9,54.0,6.35,6.5,4.04,11387
42311,1.2,Premium,I,SI1,62.0,56.0,6.84,6.81,4.23,5690
15457,1.5,Good,F,VS2,62.1,61.0,7.23,7.29,4.52,12821
179599,2.03,Ideal,E,SI2,62.8,56.0,8.07,8.03,5.02,13678
175600,0.55,Ideal,G,VVS2,60.0,56.0,5.36,5.38,3.22,1858
31817,0.71,Ideal,E,SI1,61.6,56.0,5.77,5.73,3.54,2756
5310,1.67,Fair,G,VS2,64.6,62.0,7.57,7.51,4.81,11975
50272,1.51,Ideal,I,VS1,61.7,56.0,7.32,7.36,4.53,10368
133997,1.51,Very Good,H,SI1,63.0,57.0,7.26,7.32,4.6,10380
7450,0.7,Very Good,G,SI1,62.2,55.0,5.67,5.71,3.54,2415
185798,0.3,Very Good,G,VS1,62.2,59.0,4.28,4.32,2.67,605
33055,1.2,Very Good,H,SI1,63.5,56.0,6.66,6.74,4.26,5689
171955,0.34,Ideal,H,VS2,61.4,56.0,4.54,4.47,2.77,689
103719,0.71,Ideal,I,VS1,61.5,57.0,5.76,5.79,3.55,2398
49616,0.43,Ideal,G,VS1,62.1,56.0,4.88,4.83,3.01,1008
28605,2.02,Ideal,J,SI2,62.4,57.0,8.14,8.08,5.06,12493
139122,1.19,Ideal,F,VS1,61.8,57.0,6.79,6.81,4.21,8856
4369,1.01,Ideal,J,SI1,62.1,56.0,6.42,6.38,3.99,3521
7248,2.11,Premium,H,VS2,61.3,60.0,8.24,8.2,5.05,18026
13189,2.01,Ideal,H,SI2,60.3,54.0,8.19,7.94,4.9,16900
190313,0.72,Ideal,G,VS2,61.8,56.0,5.75,5.73,3.56,2550
86157,0.9,Very Good,D,SI1,62.3,63.0,6.12,6.18,3.83,3997
95326,0.35,Ideal,F,VS1,60.9,57.0,4.54,4.58,2.78,897
61710,0.71,Good,F,SI1,59.2,64.0,5.83,5.85,3.46,2191
184304,2.01,Ideal,I,VS1,62.4,60.0,7.93,8.0,4.97,13006
27032,0.9,Premium,G,VS2,62.0,58.0,6.16,6.18,3.82,4034
45313,1.29,Ideal,G,SI2,61.7,59.0,7.04,6.96,4.31,6480
171232,2.0,Ideal,J,VS2,61.7,56.0,8.13,8.08,5.0,15993
102318,0.38,Ideal,F,VVS2,61.4,56.0,4.69,4.68,2.88,1163
72322,1.21,Ideal,H,SI1,62.9,57.0,6.75,6.79,4.26,5055
178438,1.09,Ideal,G,VS1,62.0,55.0,6.58,6.62,4.09,6936
66330,0.72,Ideal,E,SI1,60.9,56.0,5.8,5.84,3.54,2774
143009,1.0,Very Good,G,VS2,63.2,57.0,6.33,6.37,4.01,5443
86755,1.01,Premium,G,SI2,59.3,60.0,6.58,6.52,3.88,3902
184701,1.51,Premium,J,VVS2,59.9,62.0,7.35,7.4,4.41,8525
158450,0.72,Premium,E,VS2,62.2,61.0,5.75,5.7,3.56,2841
149333,0.31,Ideal,D,VS2,62.2,54.0,4.35,4.38,2.71,946
181207,1.56,Ideal,G,SI2,62.2,57.0,7.44,7.36,4.61,8537
43021,0.33,Premium,E,VS2,60.0,60.0,4.49,4.47,2.69,788
72197,1.07,Very Good,H,SI1,61.6,61.0,6.54,6.59,4.04,4515
147765,1.1,Very Good,H,SI2,61.9,58.0,6.61,6.67,4.1,4755
146297,0.55,Ideal,J,SI2,61.9,54.0,5.21,5.28,3.25,1136
77228,0.44,Ideal,I,VVS1,61.0,56.0,4.94,4.9,3.0,1022
10386,0.71,Ideal,I,VS2,62.3,58.0,5.7,5.73,3.56,2318
49966,0.3,Ideal,H,VVS2,61.9,56.0,4.3,4.33,2.67,605
68578,0.9,Premium,F,SI2,62.2,57.0,6.09,6.13,3.8,3584
158273,0.89,Ideal,G,SI1,61.5,56.0,6.18,6.19,3.81,4018
80140,0.71,Ideal,E,SI1,62.1,58.0,5.7,5.74,3.54,2516
91788,0.41,Ideal,E,VVS1,62.5,56.0,4.76,4.74,2.97,1343
191079,1.52,Ideal,I,VS2,61.7,58.0,7.4,7.37,4.55,9176
