id,carat,cut,color,clarity,depth,table,x,y,z,price
123402,1.01,Premium,H,SI1,61.8,60.0,6.44,6.38,3.97,4334
129753,0.53,Very Good,G,VS1,61.7,54.0,5.21,5.16,3.2,1847
156164,0.41,Ideal,E,VS1,61.8,55.0,4.76,4.78,2.95,1153
118647,0.55,Ideal,G,VVS2,60.9,56.0,5.32,5.27,3.23,2070
37122,2.03,Very Good,I,VS2,62.1,58.0,8.16,8.12,5.05,15766
5666,0.41,Ideal,G,VS2,60.8,56.0,4.8,4.77,2.91,1107
32940,1.02,Ideal,E,SI1,61.6,57.0,6.49,6.46,3.98,4896
98943,0.3,Ideal,G,VS2,62.7,54.0,4.35,4.31,2.71,675
134479,0.53,Ideal,H,VS1,61.2,54.0,5.23,5.27,3.21,1624
120871,0.74,Very Good,E,VS2,62.5,58.0,5.75,5.78,3.6,3178
70601,0.71,Ideal,H,SI1,60.9,57.0,5.78,5.81,3.52,2715
7435,0.36,Ideal,D,VVS2,61.8,54.0,4.61,4.58,2.85,1072
57836,0.3,Premium,E,VS1,59.7,58.0,4.39,4.35,2.62,1013
109236,0.41,Very Good,D,VVS2,63.1,56.0,4.73,4.7,2.98,1359
10024,0.53,Premium,F,VVS2,59.9,62.0,5.22,5.28,3.15,1980
99340,0.43,Ideal,F,VS2,61.2,55.0,4.87,4.88,2.99,998
11814,0.7,Ideal,H,VVS1,62.4,57.0,5.66,5.69,3.53,2839
63044,1.51,Premium,D,SI2,62.1,59.0,7.33,7.26,4.54,8917
123607,1.75,Premium,I,VS1,62.2,57.0,7.69,7.64,4.75,13938
84363,0.52,Ideal,F,VS1,61.2,56.0,5.19,5.22,3.18,1778
160185,0.9,Very Good,E,SI2,63.1,58.0,6.06,6.09,3.83,3372
139490,0.71,Premium,E,VS2,59.9,60.0,5.81,5.74,3.45,2829
123714,1.0,Premium,F,SI2,61.9,58.0,6.39,6.35,3.94,3763
182710,1.25,Very Good,G,SI2,62.0,61.0,6.85,6.88,4.26,4973
124010,0.7,Ideal,E,SI1,61.6,56.0,5.72,5.75,3.53,3084
75118,1.04,Ideal,H,SI2,61.6,57.0,6.49,6.53,4.02,3975
188758,1.24,Premium,G,VS1,62.2,58.0,6.9,6.86,4.29,9016
43481,0.31,Premium,D,SI1,61.3,60.0,4.32,4.35,2.66,571
94202,1.22,Ideal,G,VVS2,61.7,56.0,6.89,6.92,4.26,9505
77994,0.32,Ideal,G,VS2,61.8,57.0,4.38,4.37,2.71,561
144179,0.52,Very Good,D,VS2,61.0,59.0,5.18,5.16,3.15,1723
41025,0.32,Ideal,E,VS2,61.3,57.0,4.39,4.41,2.7,702
12467,0.38,Ideal,G,VS1,61.6,56.0,4.66,4.69,2.87,891
32332,1.25,Ideal,E,VS2,62.6,57.0,6.86,6.89,4.3,9580
189321,1.01,Premium,E,SI1,63.0,62.0,6.35,6.39,4.01,4666
188965,2.0,Premium,H,SI1,60.9,58.0,8.12,8.07,4.97,14498
116712,0.31,Very Good,F,VVS1,59.7,59.0,4.36,4.42,2.61,863
51024,0.96,Ideal,G,SI2,61.5,56.0,6.32,6.39,3.91,4390
185584,0.71,Very Good,E,VS1,61.4,59.0,5.68,5.73,3.5,3303
124647,1.11,Premium,I,SI1,62.2,58.0,6.65,6.61,4.13,5154
13731,2.3,Premium,J,SI1,62.2,61.0,8.43,8.46,5.23,11248
169744,0.31,Premium,G,VVS1,59.7,58.0,4.4,4.41,2.63,789
63749,0.3,Good,D,SI1,63.3,58.0,4.23,4.27,2.69,552
99468,0.7,Premium,D,SI2,60.1,58.0,5.77,5.72,3.46,2682
66381,0.4,Premium,G,VS2,62.1,59.0,4.79,4.75,2.96,1059
90925,1.01,Premium,G,VS2,62.3,58.0,6.4,6.34,3.97,5902
77095,0.35,Ideal,E,VS2,62.0,54.0,4.55,4.58,2.82,868
176600,0.32,Premium,H,VS1,62.6,59.0,4.36,4.33,2.72,720
23147,0.61,Ideal,F,VS1,61.8,56.0,5.43,5.46,3.37,2072
134199,0.36,Ideal,E,VS1,62.4,56.0,4.6,4.55,2.85,1003
42462,1.2,Premium,H,SI2,63.0,57.0,6.75,6.71,4.24,5376
80674,1.54,Ideal,H,VVS2,62.0,54.0,7.46,7.42,4.61,12998
41269,1.3,Premium,F,VS2,60.2,58.0,7.12,7.17,4.28,10659
189485,0.33,Premium,I,VS1,61.5,60.0,4.44,4.41,2.72,668
119042,0.38,Ideal,I,VVS1,61.8,55.0,4.66,4.7,2.89,752
46562,1.01,Very Good,G,VVS2,61.5,58.0,6.37,6.4,3.92,8529
66490,0.57,Ideal,F,VS2,61.5,55.0,5.32,5.36,3.29,1882
16535,0.3,Ideal,G,VS1,61.7,56.0,4.28,4.31,2.65,646
69123,0.7,Premium,H,SI1,60.4,58.0,5.79,5.75,3.49,2399
69093,1.01,Good,J,SI1,63.6,58.0,6.32,6.37,4.04,3996
160020,2.07,Premium,H,SI2,58.3,58.0,8.4,8.27,4.93,14105
174802,0.5,Ideal,G,SI1,61.2,55.0,5.14,5.11,3.14,1196
176844,1.01,Good,F,SI1,63.1,58.0,6.34,6.37,4.01,4989
28552,0.51,Premium,E,VS2,61.0,59.0,5.12,5.1,3.13,1585
49476,1.5,Ideal,J,VS2,61.6,55.0,7.33,7.37,4.53,8118
57042,0.9,Very Good,F,SI1,62.5,60.0,6.16,6.19,3.87,3950
179845,0.31,Ideal,E,VS2,61.9,56.0,4.31,4.34,2.68,680
103475,0.7,Premium,I,SI1,60.3,62.0,5.72,5.74,3.46,2039
137815,0.31,Premium,H,VS2,60.7,60.0,4.39,4.35,2.65,628
117897,1.01,Premium,F,VVS2,62.6,59.0,6.38,6.33,3.97,8976
142339,1.06,Ideal,E,SI2,61.7,56.0,6.55,6.58,4.05,5421
28481,0.55,Ideal,I,VS1,60.7,56.0,5.27,5.32,3.21,1415
5495,0.77,Premium,E,VS2,59.0,59.0,6.03,6.09,3.51,3189
75020,0.91,Premium,H,SI1,62.3,60.0,6.21,6.14,3.85,3329
126044,0.3,Ideal,J,VS1,62.4,57.0,4.3,4.28,2.68,630
82428,1.04,Premium,G,SI1,61.6,58.0,6.51,6.54,4.02,5551
144962,0.41,Ideal,F,VS2,61.8,55.0,4.74,4.77,2.94,863
11826,1.52,Ideal,E,VS2,60.8,57.0,7.41,7.45,4.52,16800
89941,2.18,Ideal,F,SI2,62.7,55.0,8.31,8.19,5.16,18578
88578,1.01,Ideal,E,SI1,62.0,57.0,6.43,6.39,3.98,5280
161183,0.43,Premium,J,VS1,61.6,59.0,4.84,4.81,2.98,704
8177,2.07,Premium,I,SI2,60.1,59.0,8.31,8.22,4.96,13421
142692,0.93,Ideal,I,SI2,62.1,57.0,6.2,6.22,3.85,3085
7857,0.3,Good,G,SI2,63.6,57.0,4.28,4.31,2.73,394
151877,0.35,Ideal,I,VS1,61.5,54.0,4.56,4.53,2.8,668
83021,0.32,Very Good,E,IF,62.3,56.0,4.38,4.41,2.74,1018
35371,0.24,Very Good,E,VVS2,59.6,59.0,4.07,4.1,2.43,552
139681,0.32,Ideal,E,SI1,61.8,56.0,4.39,4.36,2.71,612
139133,0.54,Ideal,H,VVS1,61.0,56.0,5.27,5.3,3.22,2015
36018,2.14,Very Good,I,SI2,60.1,58.0,8.31,8.43,5.05,16294
78137,0.9,Good,H,SI2,63.9,58.0,6.14,6.11,3.92,3656
159788,1.0,Premium,F,SI1,61.2,58.0,6.47,6.39,3.93,5394
52709,0.45,Ideal,E,VS1,62.0,55.0,4.92,4.95,3.06,1224
114161,0.7,Very Good,F,SI1,61.5,59.0,5.68,5.7,3.5,2312
33477,0.4,Ideal,D,VS2,62.0,56.0,4.76,4.7,2.93,1399
65185,0.54,Premium,E,SI2,61.9,56.0,5.24,5.19,3.23,1250
42982,0.51,Good,G,SI1,60.9,64.0,5.23,5.21,3.18,1197
70134,0.51,Ideal,D,VS2,62.3,57.0,5.12,5.09,3.17,1816
133114,0.79,Very Good,J,SI1,63.6,57.0,5.77,5.85,3.69,2113
105723,1.2,Ideal,F,VS2,62.2,56.0,6.74,6.87,4.23,9057
137202,1.17,Premium,I,SI1,60.2,58.0,6.88,6.82,4.14,4959
181726,1.71,Very Good,I,SI1,63.1,58.0,7.61,7.65,4.8,11613
97064,1.0,Good,D,SI2,58.8,62.0,6.47,6.52,3.82,4785
33085,1.05,Very Good,E,SI1,60.9,59.0,6.55,6.51,3.99,5376
76102,1.07,Ideal,D,SI2,61.9,57.0,6.55,6.53,4.05,5717
103619,0.8,Ideal,I,VS1,60.7,58.0,6.0,6.09,3.67,2925
67600,1.2,Very Good,H,VS2,62.8,58.0,6.68,6.75,4.22,6332
14457,2.01,Very Good,J,SI2,60.8,60.0,8.08,8.13,4.94,13088
144491,0.31,Fair,H,VS1,65.1,59.0,4.31,4.23,2.75,698
29661,0.32,Premium,I,VVS2,62.0,58.0,4.38,4.45,2.74,594
154062,0.32,Ideal,E,VVS1,61.6,55.0,4.41,4.43,2.72,954
45641,0.9,Very Good,I,SI1,63.4,58.0,6.12,6.07,3.87,3226
31169,0.31,Very Good,G,VVS2,59.9,61.0,4.41,4.4,2.64,707
178833,0.51,Premium,F,SI2,62.2,59.0,5.14,5.08,3.18,1203
6523,1.54,Ideal,H,SI2,61.7,58.0,7.32,7.39,4.54,7990
91493,0.32,Ideal,H,VS1,62.3,55.0,4.43,4.4,2.75,651
92969,0.32,Premium,H,SI1,59.7,58.0,4.43,4.45,2.65,591
169579,1.26,Premium,H,SI1,61.9,59.0,6.95,6.91,4.29,6546
146025,2.02,Very Good,H,SI2,60.3,60.0,8.14,8.19,4.93,16800
5470,0.32,Good,E,SI1,62.9,60.0,4.38,4.42,2.76,720
87736,1.2,Good,H,SI1,63.8,58.0,6.78,6.7,4.29,6776
79872,1.32,Premium,H,SI2,62.8,59.0,6.98,6.94,4.38,4704
155086,1.27,Premium,G,VS2,62.0,60.0,6.93,6.87,4.28,9169
168003,0.7,Ideal,F,VS1,61.5,57.0,5.71,5.76,3.52,2843
118070,1.51,Premium,E,SI1,62.1,56.0,7.4,7.28,4.56,12654
92837,0.54,Premium,E,SI1,63.0,59.0,5.16,5.13,3.23,1637
144252,0.62,Very Good,E,VVS1,63.5,58.0,5.41,5.37,3.43,2704
98707,1.09,Ideal,D,SI2,61.6,55.0,6.66,6.59,4.08,5504
103215,0.41,Very Good,E,SI1,62.9,57.0,4.7,4.76,2.98,755
158998,0.73,Premium,F,VVS1,62.1,56.0,5.77,5.75,3.58,3266
107669,1.01,Ideal,G,VS2,62.3,57.0,6.4,6.43,4.0,6290
137450,0.4,Ideal,I,VVS1,61.7,58.0,4.71,4.75,2.92,825
56523,2.01,Very Good,I,SI2,60.1,58.0,8.18,8.25,4.94,14032
150939,1.01,Good,G,VS2,63.3,55.0,6.33,6.38,4.02,5864
80280,1.51,Very Good,J,SI1,61.9,56.0,7.4,7.37,4.57,7146
36307,0.31,Good,F,VVS2,63.6,56.0,4.25,4.27,2.71,711
126683,0.7,Ideal,G,SI1,62.4,55.0,5.67,5.72,3.55,2420
169357,1.06,Ideal,G,VS2,61.8,57.0,6.52,6.59,4.06,6559
51588,2.05,Ideal,I,VS2,61.4,60.0,8.21,8.17,5.03,15026
35362,1.51,Very Good,I,SI1,62.1,61.0,7.31,7.35,4.55,8518
138439,0.3,Premium,G,VVS2,62.0,56.0,4.33,4.29,2.67,672
162285,0.32,Ideal,D,VVS2,61.3,56.0,4.42,4.45,2.71,848
121544,0.94,Very Good,I,SI1,61.6,56.0,6.26,6.35,3.88,3787
166280,1.04,Very Good,E,SI2,63.1,59.0,6.37,6.41,4.03,5154
39422,0.32,Ideal,E,VS2,61.3,56.0,4.4,4.37,2.69,603
145338,0.51,Ideal,F,VS1,60.9,56.0,5.17,5.19,3.16,1749
62501,1.24,Premium,F,SI2,62.7,58.0,6.83,6.79,4.27,6165
15867,0.42,Ideal,E,VVS2,61.1,57.0,4.81,4.86,2.96,1225
181649,0.32,Ideal,I,IF,61.5,55.0,4.44,4.48,2.74,715
152483,0.72,Very Good,H,SI1,60.5,58.0,5.82,5.87,3.53,2426
